Box Name: 01 Shet-Fei-esai
Data Source: BSH
Data Contact: sst@bsh.de (Tim Kruschke)
Comment/Note: Values given below represent SST for grid boxes averaged over spatial extent and weekly periods. Each given time stamp represents the central date of a 7-day period. Given geographical coordinates are grid box centres. Each grid box is 20 km x 20 km in a Lambert azimuthal equal area projection centered at 56°N, 4°.
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag
NaN,NaN,2006,12,9,12,0,59.8165, 0.2430,NaN,NaN, 9.57,8
NaN,NaN,2006,12,9,12,0,59.8259, 0.6002,NaN,NaN, 9.51,8
NaN,NaN,2006,12,9,12,0,59.8344, 0.9576,NaN,NaN, 9.42,8
NaN,NaN,2006,12,9,12,0,59.9962, 0.2228,NaN,NaN, 9.83,8
NaN,NaN,2006,12,9,12,0,60.0056, 0.5819,NaN,NaN, 9.88,8
NaN,NaN,2006,12,9,12,0,60.0142, 0.9412,NaN,NaN, 9.74,8
NaN,NaN,2006,12,9,12,0,60.1758, 0.2024,NaN,NaN,10.08,8
NaN,NaN,2006,12,9,12,0,60.1854, 0.5634,NaN,NaN,10.16,8
NaN,NaN,2006,12,9,12,0,60.1940, 0.9247,NaN,NaN, 9.99,8
NaN,NaN,2006,12,9,12,0,60.3555, 0.1817,NaN,NaN,10.34,8
NaN,NaN,2006,12,9,12,0,60.3651, 0.5447,NaN,NaN,10.46,8
NaN,NaN,2006,12,9,12,0,60.3738, 0.9079,NaN,NaN,10.24,8
NaN,NaN,2006,12,9,12,0,60.5353, 0.1607,NaN,NaN,10.36,8
NaN,NaN,2006,12,9,12,0,60.5449, 0.5257,NaN,NaN,10.45,8
NaN,NaN,2006,12,9,12,0,60.5536, 0.8909,NaN,NaN,10.28,8
NaN,NaN,2006,12,9,12,0,60.7150, 0.1394,NaN,NaN,10.27,8
NaN,NaN,2006,12,9,12,0,60.7247, 0.5065,NaN,NaN,10.31,8
NaN,NaN,2006,12,9,12,0,60.7334, 0.8737,NaN,NaN,10.17,8
NaN,NaN,2006,12,16,12,0,59.8165, 0.2430,NaN,NaN, 9.12,8
NaN,NaN,2006,12,16,12,0,59.8259, 0.6002,NaN,NaN, 9.12,8
NaN,NaN,2006,12,16,12,0,59.8344, 0.9576,NaN,NaN, 9.16,8
NaN,NaN,2006,12,16,12,0,59.9962, 0.2228,NaN,NaN, 9.32,8
NaN,NaN,2006,12,16,12,0,60.0056, 0.5819,NaN,NaN, 9.35,8
NaN,NaN,2006,12,16,12,0,60.0142, 0.9412,NaN,NaN, 9.39,8
NaN,NaN,2006,12,16,12,0,60.1758, 0.2024,NaN,NaN, 9.43,8
NaN,NaN,2006,12,16,12,0,60.1854, 0.5634,NaN,NaN, 9.41,8
NaN,NaN,2006,12,16,12,0,60.1940, 0.9247,NaN,NaN, 9.46,8
NaN,NaN,2006,12,16,12,0,60.3555, 0.1817,NaN,NaN, 9.57,8
NaN,NaN,2006,12,16,12,0,60.3651, 0.5447,NaN,NaN, 9.54,8
NaN,NaN,2006,12,16,12,0,60.3738, 0.9079,NaN,NaN, 9.56,8
NaN,NaN,2006,12,16,12,0,60.5353, 0.1607,NaN,NaN, 9.57,8
NaN,NaN,2006,12,16,12,0,60.5449, 0.5257,NaN,NaN, 9.61,8
NaN,NaN,2006,12,16,12,0,60.5536, 0.8909,NaN,NaN, 9.63,8
NaN,NaN,2006,12,16,12,0,60.7150, 0.1394,NaN,NaN, 9.51,8
NaN,NaN,2006,12,16,12,0,60.7247, 0.5065,NaN,NaN, 9.60,8
NaN,NaN,2006,12,16,12,0,60.7334, 0.8737,NaN,NaN, 9.61,8
NaN,NaN,2006,12,23,12,0,59.8165, 0.2430,NaN,NaN, 8.51,8
NaN,NaN,2006,12,23,12,0,59.8259, 0.6002,NaN,NaN, 8.77,8
NaN,NaN,2006,12,23,12,0,59.8344, 0.9576,NaN,NaN, 9.01,8
NaN,NaN,2006,12,23,12,0,59.9962, 0.2228,NaN,NaN, 8.25,8
NaN,NaN,2006,12,23,12,0,60.0056, 0.5819,NaN,NaN, 8.64,8
NaN,NaN,2006,12,23,12,0,60.0142, 0.9412,NaN,NaN, 8.90,8
NaN,NaN,2006,12,23,12,0,60.1758, 0.2024,NaN,NaN, 7.81,8
NaN,NaN,2006,12,23,12,0,60.1854, 0.5634,NaN,NaN, 7.93,8
NaN,NaN,2006,12,23,12,0,60.1940, 0.9247,NaN,NaN, 8.12,8
NaN,NaN,2006,12,23,12,0,60.3555, 0.1817,NaN,NaN, 8.01,8
NaN,NaN,2006,12,23,12,0,60.3651, 0.5447,NaN,NaN, 7.81,8
NaN,NaN,2006,12,23,12,0,60.3738, 0.9079,NaN,NaN, 7.84,8
NaN,NaN,2006,12,23,12,0,60.5353, 0.1607,NaN,NaN, 7.96,8
NaN,NaN,2006,12,23,12,0,60.5449, 0.5257,NaN,NaN, 7.61,8
NaN,NaN,2006,12,23,12,0,60.5536, 0.8909,NaN,NaN, 7.75,8
NaN,NaN,2006,12,23,12,0,60.7150, 0.1394,NaN,NaN, 7.71,8
NaN,NaN,2006,12,23,12,0,60.7247, 0.5065,NaN,NaN, 7.26,8
NaN,NaN,2006,12,23,12,0,60.7334, 0.8737,NaN,NaN, 7.58,8
NaN,NaN,2006,12,30,12,0,59.8165, 0.2430,NaN,NaN, 8.53,8
NaN,NaN,2006,12,30,12,0,59.8259, 0.6002,NaN,NaN, 8.53,8
NaN,NaN,2006,12,30,12,0,59.8344, 0.9576,NaN,NaN, 8.59,8
NaN,NaN,2006,12,30,12,0,59.9962, 0.2228,NaN,NaN, 8.70,8
NaN,NaN,2006,12,30,12,0,60.0056, 0.5819,NaN,NaN, 8.64,8
NaN,NaN,2006,12,30,12,0,60.0142, 0.9412,NaN,NaN, 8.61,8
NaN,NaN,2006,12,30,12,0,60.1758, 0.2024,NaN,NaN, 8.92,8
NaN,NaN,2006,12,30,12,0,60.1854, 0.5634,NaN,NaN, 8.85,8
NaN,NaN,2006,12,30,12,0,60.1940, 0.9247,NaN,NaN, 8.81,8
NaN,NaN,2006,12,30,12,0,60.3555, 0.1817,NaN,NaN, 9.04,8
NaN,NaN,2006,12,30,12,0,60.3651, 0.5447,NaN,NaN, 9.02,8
NaN,NaN,2006,12,30,12,0,60.3738, 0.9079,NaN,NaN, 9.05,8
NaN,NaN,2006,12,30,12,0,60.5353, 0.1607,NaN,NaN, 9.20,8
NaN,NaN,2006,12,30,12,0,60.5449, 0.5257,NaN,NaN, 9.22,8
NaN,NaN,2006,12,30,12,0,60.5536, 0.8909,NaN,NaN, 9.21,8
NaN,NaN,2006,12,30,12,0,60.7150, 0.1394,NaN,NaN, 9.36,8
NaN,NaN,2006,12,30,12,0,60.7247, 0.5065,NaN,NaN, 9.39,8
NaN,NaN,2006,12,30,12,0,60.7334, 0.8737,NaN,NaN, 9.30,8
NaN,NaN,2007,1,6,12,0,59.8165, 0.2430,NaN,NaN, 8.62,8
NaN,NaN,2007,1,6,12,0,59.8259, 0.6002,NaN,NaN, 8.64,8
NaN,NaN,2007,1,6,12,0,59.8344, 0.9576,NaN,NaN, 8.69,8
NaN,NaN,2007,1,6,12,0,59.9962, 0.2228,NaN,NaN, 8.82,8
NaN,NaN,2007,1,6,12,0,60.0056, 0.5819,NaN,NaN, 8.86,8
NaN,NaN,2007,1,6,12,0,60.0142, 0.9412,NaN,NaN, 8.88,8
NaN,NaN,2007,1,6,12,0,60.1758, 0.2024,NaN,NaN, 9.05,8
NaN,NaN,2007,1,6,12,0,60.1854, 0.5634,NaN,NaN, 9.12,8
NaN,NaN,2007,1,6,12,0,60.1940, 0.9247,NaN,NaN, 9.07,8
NaN,NaN,2007,1,6,12,0,60.3555, 0.1817,NaN,NaN, 9.23,8
NaN,NaN,2007,1,6,12,0,60.3651, 0.5447,NaN,NaN, 9.23,8
NaN,NaN,2007,1,6,12,0,60.3738, 0.9079,NaN,NaN, 9.12,8
NaN,NaN,2007,1,6,12,0,60.5353, 0.1607,NaN,NaN, 9.27,8
NaN,NaN,2007,1,6,12,0,60.5449, 0.5257,NaN,NaN, 9.23,8
NaN,NaN,2007,1,6,12,0,60.5536, 0.8909,NaN,NaN, 9.20,8
NaN,NaN,2007,1,6,12,0,60.7150, 0.1394,NaN,NaN, 9.28,8
NaN,NaN,2007,1,6,12,0,60.7247, 0.5065,NaN,NaN, 9.28,8
NaN,NaN,2007,1,6,12,0,60.7334, 0.8737,NaN,NaN, 9.30,8
NaN,NaN,2007,1,13,12,0,59.8165, 0.2430,NaN,NaN, 8.40,8
NaN,NaN,2007,1,13,12,0,59.8259, 0.6002,NaN,NaN, 8.44,8
NaN,NaN,2007,1,13,12,0,59.8344, 0.9576,NaN,NaN, 8.56,8
NaN,NaN,2007,1,13,12,0,59.9962, 0.2228,NaN,NaN, 8.62,8
NaN,NaN,2007,1,13,12,0,60.0056, 0.5819,NaN,NaN, 8.62,8
NaN,NaN,2007,1,13,12,0,60.0142, 0.9412,NaN,NaN, 8.63,8
NaN,NaN,2007,1,13,12,0,60.1758, 0.2024,NaN,NaN, 8.72,8
NaN,NaN,2007,1,13,12,0,60.1854, 0.5634,NaN,NaN, 8.70,8
NaN,NaN,2007,1,13,12,0,60.1940, 0.9247,NaN,NaN, 8.65,8
NaN,NaN,2007,1,13,12,0,60.3555, 0.1817,NaN,NaN, 8.83,8
NaN,NaN,2007,1,13,12,0,60.3651, 0.5447,NaN,NaN, 8.78,8
NaN,NaN,2007,1,13,12,0,60.3738, 0.9079,NaN,NaN, 8.72,8
NaN,NaN,2007,1,13,12,0,60.5353, 0.1607,NaN,NaN, 8.96,8
NaN,NaN,2007,1,13,12,0,60.5449, 0.5257,NaN,NaN, 8.92,8
NaN,NaN,2007,1,13,12,0,60.5536, 0.8909,NaN,NaN, 8.80,8
NaN,NaN,2007,1,13,12,0,60.7150, 0.1394,NaN,NaN, 9.03,8
NaN,NaN,2007,1,13,12,0,60.7247, 0.5065,NaN,NaN, 8.97,8
NaN,NaN,2007,1,13,12,0,60.7334, 0.8737,NaN,NaN, 8.75,8
NaN,NaN,2007,1,20,12,0,59.8165, 0.2430,NaN,NaN, 8.20,8
NaN,NaN,2007,1,20,12,0,59.8259, 0.6002,NaN,NaN, 8.20,8
NaN,NaN,2007,1,20,12,0,59.8344, 0.9576,NaN,NaN, 8.19,8
NaN,NaN,2007,1,20,12,0,59.9962, 0.2228,NaN,NaN, 8.41,8
NaN,NaN,2007,1,20,12,0,60.0056, 0.5819,NaN,NaN, 8.34,8
NaN,NaN,2007,1,20,12,0,60.0142, 0.9412,NaN,NaN, 8.30,8
NaN,NaN,2007,1,20,12,0,60.1758, 0.2024,NaN,NaN, 8.54,8
NaN,NaN,2007,1,20,12,0,60.1854, 0.5634,NaN,NaN, 8.44,8
NaN,NaN,2007,1,20,12,0,60.1940, 0.9247,NaN,NaN, 8.40,8
NaN,NaN,2007,1,20,12,0,60.3555, 0.1817,NaN,NaN, 8.62,8
NaN,NaN,2007,1,20,12,0,60.3651, 0.5447,NaN,NaN, 8.49,8
NaN,NaN,2007,1,20,12,0,60.3738, 0.9079,NaN,NaN, 8.46,8
NaN,NaN,2007,1,20,12,0,60.5353, 0.1607,NaN,NaN, 8.65,8
NaN,NaN,2007,1,20,12,0,60.5449, 0.5257,NaN,NaN, 8.56,8
NaN,NaN,2007,1,20,12,0,60.5536, 0.8909,NaN,NaN, 8.52,8
NaN,NaN,2007,1,20,12,0,60.7150, 0.1394,NaN,NaN, 8.65,8
NaN,NaN,2007,1,20,12,0,60.7247, 0.5065,NaN,NaN, 8.67,8
NaN,NaN,2007,1,20,12,0,60.7334, 0.8737,NaN,NaN, 8.66,8
NaN,NaN,2007,1,27,12,0,59.8165, 0.2430,NaN,NaN, 7.95,8
NaN,NaN,2007,1,27,12,0,59.8259, 0.6002,NaN,NaN, 8.06,8
NaN,NaN,2007,1,27,12,0,59.8344, 0.9576,NaN,NaN, 8.13,8
NaN,NaN,2007,1,27,12,0,59.9962, 0.2228,NaN,NaN, 8.08,8
NaN,NaN,2007,1,27,12,0,60.0056, 0.5819,NaN,NaN, 8.18,8
NaN,NaN,2007,1,27,12,0,60.0142, 0.9412,NaN,NaN, 8.24,8
NaN,NaN,2007,1,27,12,0,60.1758, 0.2024,NaN,NaN, 8.12,8
NaN,NaN,2007,1,27,12,0,60.1854, 0.5634,NaN,NaN, 8.28,8
NaN,NaN,2007,1,27,12,0,60.1940, 0.9247,NaN,NaN, 8.24,8
NaN,NaN,2007,1,27,12,0,60.3555, 0.1817,NaN,NaN, 7.99,8
NaN,NaN,2007,1,27,12,0,60.3651, 0.5447,NaN,NaN, 8.21,8
NaN,NaN,2007,1,27,12,0,60.3738, 0.9079,NaN,NaN, 8.13,8
NaN,NaN,2007,1,27,12,0,60.5353, 0.1607,NaN,NaN, 8.16,8
NaN,NaN,2007,1,27,12,0,60.5449, 0.5257,NaN,NaN, 8.31,8
NaN,NaN,2007,1,27,12,0,60.5536, 0.8909,NaN,NaN, 8.05,8
NaN,NaN,2007,1,27,12,0,60.7150, 0.1394,NaN,NaN, 8.28,8
NaN,NaN,2007,1,27,12,0,60.7247, 0.5065,NaN,NaN, 8.43,8
NaN,NaN,2007,1,27,12,0,60.7334, 0.8737,NaN,NaN, 8.18,8
NaN,NaN,2007,2,3,12,0,59.8165, 0.2430,NaN,NaN, 8.03,8
NaN,NaN,2007,2,3,12,0,59.8259, 0.6002,NaN,NaN, 8.03,8
NaN,NaN,2007,2,3,12,0,59.8344, 0.9576,NaN,NaN, 8.05,8
NaN,NaN,2007,2,3,12,0,59.9962, 0.2228,NaN,NaN, 8.21,8
NaN,NaN,2007,2,3,12,0,60.0056, 0.5819,NaN,NaN, 8.16,8
NaN,NaN,2007,2,3,12,0,60.0142, 0.9412,NaN,NaN, 8.18,8
NaN,NaN,2007,2,3,12,0,60.1758, 0.2024,NaN,NaN, 8.27,8
NaN,NaN,2007,2,3,12,0,60.1854, 0.5634,NaN,NaN, 8.25,8
NaN,NaN,2007,2,3,12,0,60.1940, 0.9247,NaN,NaN, 8.30,8
NaN,NaN,2007,2,3,12,0,60.3555, 0.1817,NaN,NaN, 8.34,8
NaN,NaN,2007,2,3,12,0,60.3651, 0.5447,NaN,NaN, 8.38,8
NaN,NaN,2007,2,3,12,0,60.3738, 0.9079,NaN,NaN, 8.37,8
NaN,NaN,2007,2,3,12,0,60.5353, 0.1607,NaN,NaN, 8.41,8
NaN,NaN,2007,2,3,12,0,60.5449, 0.5257,NaN,NaN, 8.37,8
NaN,NaN,2007,2,3,12,0,60.5536, 0.8909,NaN,NaN, 8.33,8
NaN,NaN,2007,2,3,12,0,60.7150, 0.1394,NaN,NaN, 8.55,8
NaN,NaN,2007,2,3,12,0,60.7247, 0.5065,NaN,NaN, 8.44,8
NaN,NaN,2007,2,3,12,0,60.7334, 0.8737,NaN,NaN, 8.38,8
NaN,NaN,2007,2,10,12,0,59.8165, 0.2430,NaN,NaN, 7.91,8
NaN,NaN,2007,2,10,12,0,59.8259, 0.6002,NaN,NaN, 8.09,8
NaN,NaN,2007,2,10,12,0,59.8344, 0.9576,NaN,NaN, 8.17,8
NaN,NaN,2007,2,10,12,0,59.9962, 0.2228,NaN,NaN, 8.07,8
NaN,NaN,2007,2,10,12,0,60.0056, 0.5819,NaN,NaN, 8.24,8
NaN,NaN,2007,2,10,12,0,60.0142, 0.9412,NaN,NaN, 8.29,8
NaN,NaN,2007,2,10,12,0,60.1758, 0.2024,NaN,NaN, 8.22,8
NaN,NaN,2007,2,10,12,0,60.1854, 0.5634,NaN,NaN, 8.42,8
NaN,NaN,2007,2,10,12,0,60.1940, 0.9247,NaN,NaN, 8.46,8
NaN,NaN,2007,2,10,12,0,60.3555, 0.1817,NaN,NaN, 8.40,8
NaN,NaN,2007,2,10,12,0,60.3651, 0.5447,NaN,NaN, 8.49,8
NaN,NaN,2007,2,10,12,0,60.3738, 0.9079,NaN,NaN, 8.48,8
NaN,NaN,2007,2,10,12,0,60.5353, 0.1607,NaN,NaN, 8.53,8
NaN,NaN,2007,2,10,12,0,60.5449, 0.5257,NaN,NaN, 8.50,8
NaN,NaN,2007,2,10,12,0,60.5536, 0.8909,NaN,NaN, 8.47,8
NaN,NaN,2007,2,10,12,0,60.7150, 0.1394,NaN,NaN, 8.63,8
NaN,NaN,2007,2,10,12,0,60.7247, 0.5065,NaN,NaN, 8.53,8
NaN,NaN,2007,2,10,12,0,60.7334, 0.8737,NaN,NaN, 8.49,8
NaN,NaN,2007,2,17,12,0,59.8165, 0.2430,NaN,NaN, 7.87,8
NaN,NaN,2007,2,17,12,0,59.8259, 0.6002,NaN,NaN, 7.70,8
NaN,NaN,2007,2,17,12,0,59.8344, 0.9576,NaN,NaN, 7.58,8
NaN,NaN,2007,2,17,12,0,59.9962, 0.2228,NaN,NaN, 7.79,8
NaN,NaN,2007,2,17,12,0,60.0056, 0.5819,NaN,NaN, 7.62,8
NaN,NaN,2007,2,17,12,0,60.0142, 0.9412,NaN,NaN, 7.53,8
NaN,NaN,2007,2,17,12,0,60.1758, 0.2024,NaN,NaN, 7.79,8
NaN,NaN,2007,2,17,12,0,60.1854, 0.5634,NaN,NaN, 7.67,8
NaN,NaN,2007,2,17,12,0,60.1940, 0.9247,NaN,NaN, 7.57,8
NaN,NaN,2007,2,17,12,0,60.3555, 0.1817,NaN,NaN, 7.92,8
NaN,NaN,2007,2,17,12,0,60.3651, 0.5447,NaN,NaN, 7.86,8
NaN,NaN,2007,2,17,12,0,60.3738, 0.9079,NaN,NaN, 7.76,8
NaN,NaN,2007,2,17,12,0,60.5353, 0.1607,NaN,NaN, 8.07,8
NaN,NaN,2007,2,17,12,0,60.5449, 0.5257,NaN,NaN, 8.02,8
NaN,NaN,2007,2,17,12,0,60.5536, 0.8909,NaN,NaN, 8.04,8
NaN,NaN,2007,2,17,12,0,60.7150, 0.1394,NaN,NaN, 8.25,8
NaN,NaN,2007,2,17,12,0,60.7247, 0.5065,NaN,NaN, 8.18,8
NaN,NaN,2007,2,17,12,0,60.7334, 0.8737,NaN,NaN, 8.27,8
NaN,NaN,2007,2,24,12,0,59.8165, 0.2430,NaN,NaN, 7.35,8
NaN,NaN,2007,2,24,12,0,59.8259, 0.6002,NaN,NaN, 7.29,8
NaN,NaN,2007,2,24,12,0,59.8344, 0.9576,NaN,NaN, 7.09,8
NaN,NaN,2007,2,24,12,0,59.9962, 0.2228,NaN,NaN, 7.56,8
NaN,NaN,2007,2,24,12,0,60.0056, 0.5819,NaN,NaN, 7.41,8
NaN,NaN,2007,2,24,12,0,60.0142, 0.9412,NaN,NaN, 7.20,8
NaN,NaN,2007,2,24,12,0,60.1758, 0.2024,NaN,NaN, 7.74,8
NaN,NaN,2007,2,24,12,0,60.1854, 0.5634,NaN,NaN, 7.60,8
NaN,NaN,2007,2,24,12,0,60.1940, 0.9247,NaN,NaN, 7.33,8
NaN,NaN,2007,2,24,12,0,60.3555, 0.1817,NaN,NaN, 7.78,8
NaN,NaN,2007,2,24,12,0,60.3651, 0.5447,NaN,NaN, 7.58,8
NaN,NaN,2007,2,24,12,0,60.3738, 0.9079,NaN,NaN, 7.29,8
NaN,NaN,2007,2,24,12,0,60.5353, 0.1607,NaN,NaN, 7.77,8
NaN,NaN,2007,2,24,12,0,60.5449, 0.5257,NaN,NaN, 7.61,8
NaN,NaN,2007,2,24,12,0,60.5536, 0.8909,NaN,NaN, 7.48,8
NaN,NaN,2007,2,24,12,0,60.7150, 0.1394,NaN,NaN, 7.79,8
NaN,NaN,2007,2,24,12,0,60.7247, 0.5065,NaN,NaN, 7.73,8
NaN,NaN,2007,2,24,12,0,60.7334, 0.8737,NaN,NaN, 7.74,8
NaN,NaN,2007,3,3,12,0,59.8165, 0.2430,NaN,NaN, 7.31,8
NaN,NaN,2007,3,3,12,0,59.8259, 0.6002,NaN,NaN, 7.36,8
NaN,NaN,2007,3,3,12,0,59.8344, 0.9576,NaN,NaN, 7.31,8
NaN,NaN,2007,3,3,12,0,59.9962, 0.2228,NaN,NaN, 7.51,8
NaN,NaN,2007,3,3,12,0,60.0056, 0.5819,NaN,NaN, 7.49,8
NaN,NaN,2007,3,3,12,0,60.0142, 0.9412,NaN,NaN, 7.40,8
NaN,NaN,2007,3,3,12,0,60.1758, 0.2024,NaN,NaN, 7.69,8
NaN,NaN,2007,3,3,12,0,60.1854, 0.5634,NaN,NaN, 7.67,8
NaN,NaN,2007,3,3,12,0,60.1940, 0.9247,NaN,NaN, 7.55,8
NaN,NaN,2007,3,3,12,0,60.3555, 0.1817,NaN,NaN, 7.83,8
NaN,NaN,2007,3,3,12,0,60.3651, 0.5447,NaN,NaN, 7.82,8
NaN,NaN,2007,3,3,12,0,60.3738, 0.9079,NaN,NaN, 7.62,8
NaN,NaN,2007,3,3,12,0,60.5353, 0.1607,NaN,NaN, 7.92,8
NaN,NaN,2007,3,3,12,0,60.5449, 0.5257,NaN,NaN, 7.90,8
NaN,NaN,2007,3,3,12,0,60.5536, 0.8909,NaN,NaN, 7.61,8
NaN,NaN,2007,3,3,12,0,60.7150, 0.1394,NaN,NaN, 7.91,8
NaN,NaN,2007,3,3,12,0,60.7247, 0.5065,NaN,NaN, 7.91,8
NaN,NaN,2007,3,3,12,0,60.7334, 0.8737,NaN,NaN, 7.65,8
NaN,NaN,2007,3,10,12,0,59.8165, 0.2430,NaN,NaN, 7.34,8
NaN,NaN,2007,3,10,12,0,59.8259, 0.6002,NaN,NaN, 7.20,8
NaN,NaN,2007,3,10,12,0,59.8344, 0.9576,NaN,NaN, 7.17,8
NaN,NaN,2007,3,10,12,0,59.9962, 0.2228,NaN,NaN, 7.57,8
NaN,NaN,2007,3,10,12,0,60.0056, 0.5819,NaN,NaN, 7.45,8
NaN,NaN,2007,3,10,12,0,60.0142, 0.9412,NaN,NaN, 7.41,8
NaN,NaN,2007,3,10,12,0,60.1758, 0.2024,NaN,NaN, 7.80,8
NaN,NaN,2007,3,10,12,0,60.1854, 0.5634,NaN,NaN, 7.72,8
NaN,NaN,2007,3,10,12,0,60.1940, 0.9247,NaN,NaN, 7.60,8
NaN,NaN,2007,3,10,12,0,60.3555, 0.1817,NaN,NaN, 7.89,8
NaN,NaN,2007,3,10,12,0,60.3651, 0.5447,NaN,NaN, 7.84,8
NaN,NaN,2007,3,10,12,0,60.3738, 0.9079,NaN,NaN, 7.68,8
NaN,NaN,2007,3,10,12,0,60.5353, 0.1607,NaN,NaN, 7.94,8
NaN,NaN,2007,3,10,12,0,60.5449, 0.5257,NaN,NaN, 7.98,8
NaN,NaN,2007,3,10,12,0,60.5536, 0.8909,NaN,NaN, 7.84,8
NaN,NaN,2007,3,10,12,0,60.7150, 0.1394,NaN,NaN, 8.02,8
NaN,NaN,2007,3,10,12,0,60.7247, 0.5065,NaN,NaN, 8.03,8
NaN,NaN,2007,3,10,12,0,60.7334, 0.8737,NaN,NaN, 7.96,8
NaN,NaN,2007,3,17,12,0,59.8165, 0.2430,NaN,NaN, 7.19,8
NaN,NaN,2007,3,17,12,0,59.8259, 0.6002,NaN,NaN, 7.15,8
NaN,NaN,2007,3,17,12,0,59.8344, 0.9576,NaN,NaN, 7.24,8
NaN,NaN,2007,3,17,12,0,59.9962, 0.2228,NaN,NaN, 7.36,8
NaN,NaN,2007,3,17,12,0,60.0056, 0.5819,NaN,NaN, 7.37,8
NaN,NaN,2007,3,17,12,0,60.0142, 0.9412,NaN,NaN, 7.46,8
NaN,NaN,2007,3,17,12,0,60.1758, 0.2024,NaN,NaN, 7.41,8
NaN,NaN,2007,3,17,12,0,60.1854, 0.5634,NaN,NaN, 7.48,8
NaN,NaN,2007,3,17,12,0,60.1940, 0.9247,NaN,NaN, 7.54,8
NaN,NaN,2007,3,17,12,0,60.3555, 0.1817,NaN,NaN, 7.64,8
NaN,NaN,2007,3,17,12,0,60.3651, 0.5447,NaN,NaN, 7.65,8
NaN,NaN,2007,3,17,12,0,60.3738, 0.9079,NaN,NaN, 7.59,8
NaN,NaN,2007,3,17,12,0,60.5353, 0.1607,NaN,NaN, 7.90,8
NaN,NaN,2007,3,17,12,0,60.5449, 0.5257,NaN,NaN, 7.91,8
NaN,NaN,2007,3,17,12,0,60.5536, 0.8909,NaN,NaN, 7.75,8
NaN,NaN,2007,3,17,12,0,60.7150, 0.1394,NaN,NaN, 8.09,8
NaN,NaN,2007,3,17,12,0,60.7247, 0.5065,NaN,NaN, 8.10,8
NaN,NaN,2007,3,17,12,0,60.7334, 0.8737,NaN,NaN, 7.94,8
NaN,NaN,2007,3,24,12,0,59.8165, 0.2430,NaN,NaN, 7.15,8
NaN,NaN,2007,3,24,12,0,59.8259, 0.6002,NaN,NaN, 7.17,8
NaN,NaN,2007,3,24,12,0,59.8344, 0.9576,NaN,NaN, 7.21,8
NaN,NaN,2007,3,24,12,0,59.9962, 0.2228,NaN,NaN, 7.24,8
NaN,NaN,2007,3,24,12,0,60.0056, 0.5819,NaN,NaN, 7.25,8
NaN,NaN,2007,3,24,12,0,60.0142, 0.9412,NaN,NaN, 7.28,8
NaN,NaN,2007,3,24,12,0,60.1758, 0.2024,NaN,NaN, 7.42,8
NaN,NaN,2007,3,24,12,0,60.1854, 0.5634,NaN,NaN, 7.41,8
NaN,NaN,2007,3,24,12,0,60.1940, 0.9247,NaN,NaN, 7.42,8
NaN,NaN,2007,3,24,12,0,60.3555, 0.1817,NaN,NaN, 7.66,8
NaN,NaN,2007,3,24,12,0,60.3651, 0.5447,NaN,NaN, 7.61,8
NaN,NaN,2007,3,24,12,0,60.3738, 0.9079,NaN,NaN, 7.57,8
NaN,NaN,2007,3,24,12,0,60.5353, 0.1607,NaN,NaN, 7.90,8
NaN,NaN,2007,3,24,12,0,60.5449, 0.5257,NaN,NaN, 7.85,8
NaN,NaN,2007,3,24,12,0,60.5536, 0.8909,NaN,NaN, 7.72,8
NaN,NaN,2007,3,24,12,0,60.7150, 0.1394,NaN,NaN, 8.02,8
NaN,NaN,2007,3,24,12,0,60.7247, 0.5065,NaN,NaN, 8.00,8
NaN,NaN,2007,3,24,12,0,60.7334, 0.8737,NaN,NaN, 7.84,8
NaN,NaN,2007,3,31,12,0,59.8165, 0.2430,NaN,NaN, 6.96,8
NaN,NaN,2007,3,31,12,0,59.8259, 0.6002,NaN,NaN, 6.99,8
NaN,NaN,2007,3,31,12,0,59.8344, 0.9576,NaN,NaN, 7.05,8
NaN,NaN,2007,3,31,12,0,59.9962, 0.2228,NaN,NaN, 6.88,8
NaN,NaN,2007,3,31,12,0,60.0056, 0.5819,NaN,NaN, 6.93,8
NaN,NaN,2007,3,31,12,0,60.0142, 0.9412,NaN,NaN, 6.96,8
NaN,NaN,2007,3,31,12,0,60.1758, 0.2024,NaN,NaN, 7.12,8
NaN,NaN,2007,3,31,12,0,60.1854, 0.5634,NaN,NaN, 6.96,8
NaN,NaN,2007,3,31,12,0,60.1940, 0.9247,NaN,NaN, 6.91,8
NaN,NaN,2007,3,31,12,0,60.3555, 0.1817,NaN,NaN, 7.24,8
NaN,NaN,2007,3,31,12,0,60.3651, 0.5447,NaN,NaN, 7.13,8
NaN,NaN,2007,3,31,12,0,60.3738, 0.9079,NaN,NaN, 7.14,8
NaN,NaN,2007,3,31,12,0,60.5353, 0.1607,NaN,NaN, 7.31,8
NaN,NaN,2007,3,31,12,0,60.5449, 0.5257,NaN,NaN, 7.37,8
NaN,NaN,2007,3,31,12,0,60.5536, 0.8909,NaN,NaN, 7.48,8
NaN,NaN,2007,3,31,12,0,60.7150, 0.1394,NaN,NaN, 7.51,8
NaN,NaN,2007,3,31,12,0,60.7247, 0.5065,NaN,NaN, 7.63,8
NaN,NaN,2007,3,31,12,0,60.7334, 0.8737,NaN,NaN, 7.80,8
