Station Description:,Malin Head Weather Station
2020.329235,9.362
2020.331967,9.435
2020.334699,9.599
2020.337432,9.789
2020.340164,10.029
2020.342896,10.089
2020.345628,9.992
2020.348361,9.901
2020.351093,9.851
2020.353825,9.915
2020.356557,9.767
2020.35929,9.659
2020.362022,9.756
2020.364754,9.827
2020.367486,9.868
2020.370219,9.927
2020.372951,9.949
2020.375683,10.021
2020.378415,10.202
2020.381148,10.474
2020.38388,10.786
2020.386612,10.992
2020.389344,10.895
2020.392077,10.721
2020.394809,10.953
2020.397541,11.105
2020.400273,11.2
2020.403005,11.601
2020.405738,11.708
2020.40847,11.867
2020.411202,11.99
2020.413934,12.146
2020.416667,12.028
2020.419399,11.994
2020.422131,12.128
2020.424863,11.933
2020.427596,11.652
2020.430328,11.418
2020.43306,11.378
2020.435792,11.399
2020.438525,11.473
2020.441257,11.791
2020.443989,12.223
2020.446721,12.204
2020.449454,11.995
2020.452186,12.043
2020.454918,11.997
2020.45765,11.941
2020.460383,12.003
2020.463115,12.081
2020.465847,12.056
2020.468579,12.472
2020.471311,12.524
2020.474044,12.561
2020.476776,12.624
2020.479508,12.731
2020.48224,12.734
2020.484973,12.721
2020.487705,12.558
2020.490437,12.509
2020.493169,12.909
2020.495902,13.102
2020.498634,13.283
2020.501366,13.338
2020.504098,13.21
2020.506831,13.239
2020.509563,13.232
2020.512295,13.3
2020.515027,13.369
2020.51776,13.451
2020.520492,13.417
2020.523224,13.377
2020.525956,13.356
2020.528689,13.391
2020.531421,13.487
2020.534153,13.442
2020.536885,13.492
2020.539617,13.682
2020.54235,13.775
2020.545082,13.841
2020.547814,13.869
2020.550546,13.895
2020.553279,13.983
2020.556011,14.031
2020.558743,14.136
2020.561475,14.161
2020.564208,14.163
2020.56694,14.227
2020.569672,14.202
2020.572404,14.204
2020.575137,14.365
2020.577869,14.357
2020.580601,14.293
2020.583333,14.387
2020.586066,14.447
2020.588798,14.486
2020.59153,14.441
2020.594262,14.531
2020.596995,14.742
2020.599727,14.838
2020.602459,15.06
2020.605191,15.147
2020.607923,15.014
2020.610656,14.944
2020.613388,14.854
2020.61612,14.937
2020.618852,15.023
2020.621585,15.216
2020.624317,15.142
2020.627049,14.856
2020.629781,14.677
2020.632514,14.823
2020.635246,14.851
2020.637978,14.781
2020.64071,14.779
2020.643443,14.712
2020.646175,14.608
2020.648907,14.373
2020.651639,14.484
2020.654372,14.498
2020.657104,14.41
2020.659836,14.206
2020.662568,14.266
2020.665301,14.353
2020.668033,14.371
2020.670765,14.448
2020.673497,14.508
2020.67623,14.543
2020.678962,14.452
2020.681694,14.577
2020.684426,14.626
2020.687158,14.715
2020.689891,14.672
2020.692623,14.505
2020.695355,14.481
2020.698087,14.444
2020.70082,14.628
2020.703552,14.707
2020.706284,14.833
2020.709016,14.923
2020.711749,14.923
2020.714481,14.957
2020.717213,14.853
2020.719945,14.865
2020.722678,14.733
2020.72541,14.59
2020.728142,14.47
2020.730874,14.311
2020.733607,14.139
2020.736339,14.01
2020.739071,14.176
2020.741803,14.272
2020.744536,14.108
2020.747268,14.008
2020.75,13.969
2020.752732,13.971
2020.755464,13.951
2020.758197,13.946
2020.760929,13.956
2020.763661,13.812
2020.766393,13.609
2020.769126,13.58
2020.771858,13.357
2020.77459,13.303
2020.777322,13.314
2020.780055,13.324
2020.782787,13.03
2020.785519,12.865
2020.788251,12.907
2020.790984,12.832
2020.793716,12.796
2020.796448,12.857
2020.79918,12.903
2020.801913,12.919
2020.804645,12.865
2020.807377,12.553
2020.810109,12.309
2020.812842,12.103
2020.815574,11.923
2020.818306,12.152
2020.821038,11.947
2020.82377,11.967
2020.826503,11.984
2020.829235,11.925
2020.831967,11.673
2020.834699,11.501
2020.837432,11.606
2020.840164,11.514
2020.842896,11.518
2020.845628,11.645
2020.848361,11.589
2020.851093,11.357
2020.853825,11.547
2020.856557,11.672
2020.85929,11.647
2020.862022,11.642
2020.864754,11.415
2020.867486,11.267
2020.870219,11.225
2020.872951,11.354
2020.875683,11.272
2020.878415,11.512
2020.881148,11.455
2020.88388,10.979
2020.886612,11.023
2020.889344,11.042
2020.892077,10.708
2020.894809,10.571
2020.897541,10.788
2020.900273,10.688
2020.903005,10.574
2020.905738,10.462
2020.90847,10.483
2020.911202,10.45
2020.913934,10.492
2020.916667,10.371
2020.919399,10.389
2020.922131,10.17
2020.924863,10.002
2020.927596,10.065
2020.930328,9.864
2020.93306,9.874
2020.935792,9.649
2020.938525,9.381
2020.941257,9.472
2020.943989,9.621
2020.946721,9.56
2020.949454,9.393
2020.952186,9.413
2020.954918,9.149
2020.95765,9.318
2020.960383,9.376
2020.963115,9.453
2020.965847,9.208
2020.968579,8.98
2020.971311,8.973
2020.974044,8.873
2020.976776,8.82
2020.979508,8.696
2020.98224,8.842
2020.984973,8.964
2020.987705,8.661
2020.990437,8.616
2020.993169,8.633
2020.995902,8.579
2020.998634,8.544
2021.00137,8.458
2021.00411,8.35
2021.006849,8.03
2021.009589,7.923
2021.012329,7.917
2021.015068,8.099
2021.017808,7.962
2021.020548,7.65
2021.023288,7.703
2021.026027,8.042
2021.028767,8.082
2021.031507,7.927
2021.034247,8.122
2021.036986,8.2
2021.039726,7.956
2021.042466,8.016
2021.045205,7.889
2021.047945,7.883
2021.050685,7.847
2021.053425,7.823
2021.056164,7.755
2021.058904,7.683
2021.061644,7.507
2021.064384,7.222
2021.067123,7.178
2021.069863,7.262
2021.072603,7.523
2021.075342,7.63
2021.078082,7.607
2021.080822,6.989
2021.083562,6.818
2021.086301,6.967
2021.089041,6.778
2021.091781,6.889
2021.094521,7.131
2021.09726,7.287
2021.1,7.076
2021.10274,6.699
2021.105479,6.379
2021.108219,6.334
2021.110959,6.446
2021.113699,6.389
2021.116438,6.426
2021.119178,6.139
2021.121918,6.605
2021.124658,6.951
2021.127397,7.024
2021.130137,6.925
2021.132877,7.041
2021.135616,7.18
2021.138356,7.285
2021.141096,7.219
2021.143836,7.118
2021.146575,7.392
2021.149315,7.441
2021.152055,7.336
2021.154795,7.399
2021.157534,7.569
2021.160274,7.547
2021.163014,7.554
2021.165753,7.536
2021.168493,7.54
2021.171233,7.38
2021.173973,7.292
2021.176712,7.365
2021.179452,7.471
2021.182192,7.631
2021.184932,7.636
2021.187671,7.584
2021.190411,7.538
2021.193151,7.463
2021.19589,7.46
2021.19863,7.558
2021.20137,7.704
2021.20411,7.84
2021.206849,7.816
2021.209589,7.91
2021.212329,7.965
2021.215068,8.031
2021.217808,8.105
2021.220548,8.163
2021.223288,8.232
2021.226027,8.091
2021.228767,8.145
2021.231507,8.088
2021.234247,8.042
2021.236986,8.221
2021.239726,8.507
2021.242466,8.585
2021.245205,8.612
2021.247945,8.67
2021.250685,8.705
2021.253425,8.785
2021.256164,8.679
2021.258904,8.375
2021.261644,8.23
2021.264384,8.348
2021.267123,8.477
2021.269863,8.389
2021.272603,8.39
2021.275342,8.428
2021.278082,8.531
2021.280822,8.649
2021.283562,8.809
2021.286301,8.94
2021.289041,8.859
2021.291781,8.987
2021.294521,8.989
2021.29726,9.011
2021.3,9.078
2021.30274,9.24
2021.305479,9.306
2021.308219,9.335
2021.310959,9.437
2021.313699,9.369
2021.316438,9.283
2021.319178,9.416
2021.321918,9.395
2021.324658,9.56
2021.327397,9.663
2021.330137,9.588
2021.332877,9.635
2021.335616,9.49
2021.338356,9.48
2021.341096,9.487
2021.343836,9.519
2021.346575,9.69
2021.349315,9.606
2021.352055,9.765
2021.354795,9.868
2021.357534,9.95
2021.360274,9.911
2021.363014,10.014
2021.365753,10.131
2021.368493,9.993
2021.371233,10.112
2021.373973,10.133
2021.376712,10.159
2021.379452,10.323
2021.382192,10.26
2021.384932,10.118
2021.387671,10.184
2021.390411,10.102
2021.393151,10.115
2021.39589,10.3
2021.39863,10.364
2021.40137,10.48
2021.40411,10.38
2021.406849,10.519
2021.409589,10.781
2021.412329,11.059
2021.415068,11.01
2021.417808,11.239
2021.420548,11.297
2021.423288,11.055
2021.426027,11.111
2021.428767,11.352
2021.431507,11.45
2021.434247,11.497
2021.436986,11.652
2021.439726,11.965
2021.442466,12.25
2021.445205,12.678
2021.447945,13.058
2021.450685,13.086
2021.453425,13.11
2021.456164,13.23
2021.458904,13.383
2021.461644,13.52
2021.464384,13.664
2021.467123,13.529
2021.469863,13.235
2021.472603,13.044
2021.475342,13.029
2021.478082,13.128
2021.480822,13.281
2021.483562,13.343
2021.486301,13.255
2021.489041,13.13
2021.491781,13.039
2021.494521,12.993
2021.49726,13.03
2021.5,13.117
2021.50274,13.279
2021.505479,13.148
2021.508219,12.897
2021.510959,13.047
2021.513699,13.028
2021.516438,13.012
2021.519178,13.227
2021.521918,13.293
2021.524658,13.406
2021.527397,13.486
2021.530137,13.263
2021.532877,13.155
2021.535616,13.465
2021.538356,13.787
2021.541096,14.089
2021.543836,14.192
2021.546575,14.166
2021.549315,13.984
2021.552055,13.91
2021.554795,13.978
2021.557534,13.954
2021.560274,13.714
2021.563014,13.625
2021.565753,13.59
2021.568493,13.579
2021.573973,13.65
2021.576712,13.907
2021.579452,13.78
2021.582192,13.671
2021.584932,13.737
2021.587671,14.102
2021.590411,14.098
2021.593151,14.072
2021.59589,13.766
2021.59863,13.566
2021.60137,13.715
2021.60411,14.156
2021.606849,14.348
2021.609589,14.268
2021.612329,14.406
2021.615068,14.606
2021.617808,15.009
2021.620548,15.103
2021.623288,14.963
2021.626027,14.963
2021.628767,15.052
2021.631507,15.213
2021.634247,15.296
2021.636986,15.258
2021.639726,15.218
2021.642466,15.322
2021.645205,15.361
2021.647945,15.323
2021.650685,15.296
2021.653425,15.347
2021.656164,15.214
2021.658904,15.135
2021.661644,15.222
2021.664384,15.266
2021.667123,15.171
2021.669863,15.027
2021.672603,14.884
2021.675342,14.616
2021.678082,14.704
2021.680822,14.925
2021.683562,15.13
2021.686301,15.037
2021.689041,14.995
2021.691781,14.879
2021.694521,14.808
2021.69726,14.819
2021.7,14.88
2021.70274,14.968
2021.705479,14.854
2021.708219,14.766
2021.710959,14.849
2021.713699,14.968
2021.716438,14.986
2021.719178,15.039
2021.721918,15.153
2021.724658,15.192
2021.727397,15.179
2021.730137,15.422
2021.732877,15.594
2021.735616,15.457
2021.738356,15.124
2021.741096,14.801
2021.743836,14.628
2021.746575,14.542
2021.749315,14.405
2021.752055,14.255
2021.754795,14.22
2021.757534,14.177
2021.760274,14.198
2021.763014,14.169
2021.765753,14.445
2021.768493,14.505
2021.771233,14.381
2021.773973,14.188
2021.776712,14.121
2021.779452,14.183
2021.782192,14.086
2021.784932,13.905
2021.787671,13.705
2021.790411,13.797
2021.793151,13.963
2021.79589,14.024
2021.79863,14.057
2021.80137,13.781
2021.80411,13.432
2021.806849,13.422
2021.809589,13.28
2021.812329,13.276
2021.815068,13.02
2021.817808,13.149
2021.820548,13.414
2021.823288,13.336
2021.826027,13.029
2021.828767,12.771
2021.831507,12.872
2021.834247,12.761
2021.836986,12.639
2021.839726,12.493
2021.842466,12.387
2021.845205,12.53
2021.847945,12.526
2021.850685,12.336
2021.853425,12.375
2021.856164,12.427
2021.858904,12.26
2021.861644,12.079
2021.864384,12.139
2021.867123,12.146
2021.869863,12.326
2021.872603,12.254
2021.880822,12.161
2021.883562,12.126
2021.886301,11.951
2021.889041,11.538
2021.891781,11.602
2021.894521,11.6
2021.89726,11.436
2021.905479,10.842
2021.908219,10.754
2021.910959,10.828
2021.913699,10.959
2021.916438,10.709
2021.919178,10.511
2021.924658,10.188
2021.927397,10.191
2021.946575,9.836
2021.949315,9.551
2021.952055,9.489
2021.954795,9.914
2021.957534,10.062
2021.960274,9.886
2021.963014,9.683
2021.965753,9.661
2021.968493,9.477
2021.971233,9.42
2021.973973,9.319
2021.976712,9.604
2021.984932,8.889
2021.987671,9.178
2021.990411,9.054
2021.993151,9.126
2021.99589,9.399
2021.99863,9.5
2022.00137,9.541
2022.00411,9.31
2022.006849,9.325
2022.012329,8.97
2022.034247,9.044
2022.036986,8.993
2022.039726,8.822
2022.042466,8.908
2022.045205,8.89
2022.047945,8.773
2022.050685,8.811
2022.053425,8.715
2022.056164,8.86
2022.058904,8.898
2022.061644,8.698
2022.064384,8.6
2022.067123,8.531
2022.072603,8.757
2022.075342,8.708
2022.089041,8.872
2022.091781,8.876
2022.113699,8.208
2022.116438,8.294
2022.119178,8.336
2022.121918,8.375
2022.130137,8.06
2022.132877,8.056
2022.165753,7.993
2022.173973,8.246
2022.176712,8.254
2022.179452,8.077
2022.20411,8
2022.206849,7.99
2022.209589,8.129
2022.212329,8.282
2022.215068,8.208
2022.217808,8.376
2022.220548,8.652
2022.223288,8.675
2022.226027,8.601
2022.228767,8.699
2022.231507,8.831
2022.234247,8.919
2022.236986,8.929
2022.239726,8.936
2022.242466,8.714
2022.245205,8.463
2022.247945,8.498
2022.250685,8.728
2022.253425,8.786
2022.256164,8.899
2022.258904,8.865
2022.261644,8.774
2022.264384,8.698
2022.267123,8.67
2022.269863,8.716
2022.272603,8.591
2022.275342,8.579
2022.278082,8.824
2022.280822,8.924
2022.283562,9.008
2022.286301,9.126
2022.289041,9.257
2022.291781,9.238
2022.294521,9.175
2022.29726,9.206
2022.3,9.414
2022.30274,9.586
2022.305479,9.728
2022.308219,9.822
2022.310959,9.868
2022.313699,9.849
2022.316438,9.941
2022.319178,9.922
2022.321918,9.867
2022.324658,9.946
2022.327397,9.832
2022.330137,9.967
2022.332877,10.019
2022.335616,9.998
2022.338356,9.986
2022.341096,10.143
2022.343836,10.329
2022.346575,10.696
2022.349315,10.739
2022.352055,10.75
2022.354795,10.819
2022.357534,11.102
2022.360274,11.164
2022.363014,11.175
2022.365753,11.417
2022.368493,11.883
2022.371233,11.846
2022.373973,11.621
2022.376712,11.733
2022.379452,11.797
2022.382192,11.828
2022.384932,11.875
2022.387671,11.927
2022.390411,12.065
2022.393151,12.171
2022.39589,12.204
2022.39863,12.258
2022.40137,12.222
2022.40411,12.358
2022.406849,12.356
2022.409589,12.275
2022.412329,12.2
2022.415068,12.345
2022.417808,12.334
2022.420548,12.537
2022.423288,12.791
2022.426027,12.848
2022.428767,12.631
2022.431507,12.917
2022.434247,12.863
2022.436986,12.887
2022.439726,13.032
2022.442466,13.004
2022.445205,13.035
2022.447945,13.113
2022.450685,13.144
2022.453425,13.205
2022.456164,13.373
2022.458904,13.445
2022.461644,13.503
2022.464384,13.576
2022.467123,13.577
2022.469863,13.673
2022.472603,13.78
2022.475342,13.881
2022.478082,13.997
2022.480822,14.047
2022.483562,13.84
2022.486301,13.93
2022.489041,13.965
2022.491781,14.027
2022.494521,14.096
2022.49726,14.023
2022.5,14.024
2022.50274,14.089
2022.505479,14.093
2022.508219,14.091
2022.510959,14.117
2022.513699,14.238
2022.516438,14.337
2022.519178,14.473
2022.521918,14.664
2022.524658,14.625
2022.527397,14.61
2022.530137,14.608
2022.532877,14.675
2022.535616,14.723
2022.538356,14.823
2022.541096,14.921
2022.543836,15.076
2022.546575,14.912
2022.549315,14.809
2022.552055,14.911
2022.554795,15.06
2022.557534,15.005
2022.560274,14.957
2022.563014,15.081
2022.565753,15.111
2022.568493,15.071
2022.571233,15.199
2022.573973,15.201
2022.576712,15.293
2022.579452,15.406
2022.582192,15.245
2022.584932,15.3
2022.587671,15.463
2022.590411,15.583
2022.593151,15.625
2022.59589,15.697
2022.59863,15.732
2022.60137,15.753
2022.60411,15.936
2022.606849,16.019
2022.609589,16.126
2022.612329,16.281
2022.615068,16.299
2022.617808,16.213
2022.620548,15.948
2022.623288,15.764
2022.626027,15.714
2022.628767,15.654
2022.631507,15.657
2022.634247,15.731
2022.636986,15.831
2022.639726,15.921
2022.642466,15.948
2022.645205,15.889
2022.647945,15.854
2022.650685,15.915
2022.653425,15.831
2022.656164,15.951
2022.658904,15.986
2022.661644,15.943
2022.664384,15.969
2022.667123,15.876
2022.669863,15.734
2022.672603,15.532
2022.675342,15.605
2022.678082,15.887
2022.680822,15.934
2022.683562,15.851
2022.686301,15.816
2022.689041,15.756
2022.691781,15.617
2022.694521,15.468
2022.69726,15.481
2022.7,15.511
2022.70274,15.478
2022.705479,15.352
2022.708219,15.235
2022.710959,15.156
2022.713699,15.175
2022.716438,15.307
2022.719178,15.281
2022.721918,15.308
2022.724658,15.368
2022.727397,15.319
2022.730137,15.202
2022.732877,15.184
2022.735616,15.064
2022.738356,14.798
2022.741096,14.735
2022.743836,14.776
2022.746575,14.672
2022.749315,14.569
2022.752055,14.497
2022.754795,14.469
2022.757534,14.602
2022.760274,14.399
2022.763014,14.251
2022.765753,14.193
2022.768493,13.989
2022.771233,13.81
2022.773973,13.726
2022.776712,13.675
2022.779452,13.591
2022.782192,13.469
2022.784932,13.411
2022.787671,13.176
2022.790411,12.984
2022.793151,13.16
2022.79589,13.122
2022.79863,12.753
2022.80137,12.977
2022.80411,13.04
2022.806849,13.162
2022.809589,13.182
2022.812329,13.154
2022.815068,13.115
2022.817808,13.194
2022.820548,13.196
2022.823288,13.3
2022.826027,13.215
2022.828767,13.168
2022.831507,13.048
2022.834247,12.895
2022.836986,12.45
2022.839726,12.4
2022.842466,12.404
2022.845205,12.438
2022.847945,12.354
2022.850685,12.406
2022.853425,12.347
2022.856164,12.278
2022.858904,12.581
2022.861644,12.757
2022.864384,12.557
2022.867123,12.56
2022.869863,12.516
2022.872603,12.266
2022.875342,11.986
2022.878082,12.007
2022.880822,12.042
2022.883562,11.717
2022.886301,11.504
2022.889041,11.34
2022.891781,11.46
2022.894521,11.378
2022.89726,11.128
2022.9,11.058
2022.90274,11.238
2022.905479,11.046
2022.908219,10.882
2022.910959,10.927
2022.913699,11.006
2022.916438,11.071
2022.919178,10.835
2022.921918,10.72
2022.924658,10.368
2022.927397,10.247
2022.930137,10.343
2022.932877,10.49
2022.935616,10.363
2022.938356,10.293
2022.941096,10.248
2022.943836,10.131
2022.946575,10.091
2022.949315,9.76
2022.952055,9.406
2022.954795,9.567
2022.957534,9.485
2022.960274,9.222
2022.963014,9.047
2022.965753,9.437
2022.968493,9.048
2022.971233,8.801
2022.973973,8.937
2022.976712,8.925
2022.979452,9.03
2022.982192,9.093
2022.984932,8.859
2022.987671,8.785
2022.990411,8.88
2022.993151,8.71
2022.99589,8.565
2022.99863,8.5
2023.00137,8.495
2023.00411,8.387
2023.006849,8.457
2023.009589,8.722
2023.012329,8.705
2023.015068,8.704
2023.017808,8.666
2023.020548,8.591
2023.023288,8.698
2023.026027,8.756
2023.028767,8.728
2023.031507,8.655
2023.034247,8.578
2023.036986,8.482
2023.039726,8.415
2023.042466,8.215
2023.045205,8.288
2023.047945,8.335
2023.050685,8.196
2023.053425,7.919
2023.056164,8.051
2023.058904,8.273
2023.061644,8.347
2023.064384,8.559
2023.067123,8.581
2023.069863,8.506
2023.072603,8.503
2023.075342,8.631
2023.078082,8.625
2023.080822,8.477
2023.083562,8.342
2023.086301,8.394
2023.089041,8.547
2023.091781,8.605
2023.094521,8.549
2023.09726,8.313
2023.1,8.315
2023.10274,8.428
2023.105479,8.437
2023.108219,8.522
2023.110959,8.659
2023.113699,8.676
2023.116438,8.546
2023.119178,8.473
2023.121918,8.573
2023.124658,8.588
2023.127397,8.601
2023.130137,8.643
2023.132877,8.676
2023.135616,8.712
2023.138356,8.953
2023.141096,8.971
2023.143836,8.786
2023.146575,8.779
2023.149315,9.007
2023.152055,8.765
2023.154795,8.639
2023.157534,8.647
2023.160274,8.589
2023.163014,8.426
2023.165753,8.512
2023.168493,8.716
2023.171233,8.866
2023.173973,8.83
2023.176712,8.581
2023.179452,8.272
2023.182192,8.283
2023.184932,7.939
2023.187671,8.124
2023.190411,8.207
2023.193151,8.436
2023.19589,8.516
2023.19863,8.207
2023.20137,7.965
2023.20411,8.423
2023.206849,8.56
2023.209589,8.515
2023.212329,8.441
2023.215068,8.585
2023.217808,8.683
2023.220548,8.646
2023.223288,8.56
2023.226027,8.622
2023.228767,8.677
2023.231507,8.672
2023.234247,8.659
2023.236986,8.782
2023.239726,8.934
2023.242466,8.976
2023.245205,9.067
2023.247945,9.05
2023.250685,9.081
2023.253425,9.097
2023.256164,9.122
2023.258904,9.182
2023.261644,9.195
2023.264384,9.296
2023.267123,9.358
2023.269863,9.269
2023.272603,9.335
2023.275342,9.169
2023.278082,8.985
2023.280822,9.088
2023.283562,9.111
2023.286301,9.285
2023.289041,9.436
2023.291781,9.675
2023.294521,9.991
2023.29726,9.987
2023.3,9.962
2023.30274,9.927
2023.305479,9.886
2023.308219,9.813
2023.310959,9.679
2023.313699,9.73
2023.316438,9.869
2023.319178,9.801
2023.321918,9.885
2023.324658,10.151
2023.327397,10.092
2023.330137,10.167
2023.332877,10.238
2023.335616,10.438
2023.338356,10.381
2023.341096,10.079
2023.343836,10.211
2023.346575,10.259
2023.349315,10.335
2023.352055,10.456
2023.354795,10.553
2023.357534,10.827
2023.360274,10.993
2023.363014,11.177
2023.365753,11.319
2023.368493,11.479
2023.371233,11.685
2023.373973,11.767
2023.376712,11.824
2023.379452,11.891
2023.382192,12.039
2023.384932,12.017
2023.387671,12.008
2023.390411,12.131
2023.393151,12.21
2023.39589,12.433
2023.39863,12.498
2023.40137,12.563
2023.40411,12.514
2023.406849,12.617
2023.409589,12.552
2023.412329,12.62
2023.415068,12.623
2023.417808,12.66
2023.420548,12.643
2023.423288,12.848
2023.426027,12.877
2023.428767,12.943
2023.431507,12.82
2023.434247,12.714
2023.436986,12.679
2023.439726,12.326
2023.442466,12.066
2023.445205,12.063
2023.447945,12.301
2023.450685,12.504
2023.453425,12.581
2023.456164,12.674
2023.458904,12.571
2023.461644,12.784
2023.464384,12.671
2023.467123,12.715
2023.469863,12.978
2023.472603,13.661
2023.475342,13.379
2023.478082,13.803
2023.480822,14.639
2023.483562,15.217
2023.486301,15.76
2023.489041,16.335
2023.491781,16.204
2023.494521,16.12
2023.49726,16.231
2023.5,16.18
2023.50274,16.197
2023.505479,16.119
2023.508219,16.126
2023.510959,15.998
2023.513699,16.192
2023.516438,16.33
2023.519178,16.27
2023.521918,16.107
2023.524658,16.039
2023.527397,16.059
2023.530137,16.187
2023.532877,16.291
2023.535616,16.21
2023.538356,16.266
2023.541096,16.22
2023.543836,16.346
2023.546575,16.366
2023.549315,16.164
2023.552055,16.004
2023.554795,16.056
2023.557534,15.907
2023.560274,15.621
2023.563014,15.301
2023.565753,15.304
2023.568493,15.378
2023.571233,15.449
2023.573973,15.44
2023.576712,15.802
2023.579452,15.95
2023.582192,15.954
2023.584932,16.017
2023.587671,15.887
2023.590411,15.683
2023.593151,15.713
2023.59589,15.787
2023.59863,15.7
2023.60137,15.78
2023.60411,15.768
2023.606849,15.937
2023.609589,15.885
2023.612329,15.838
2023.615068,15.874
2023.617808,16.075
2023.620548,16.235
2023.623288,16.239
2023.626027,16.478
2023.628767,16.15
2023.631507,15.965
2023.634247,15.926
2023.636986,16.045
2023.639726,16.123
2023.642466,16.136
2023.645205,16.117
2023.647945,16.127
2023.650685,16.014
2023.653425,15.958
2023.656164,15.947
2023.658904,15.926
2023.661644,15.956
2023.664384,15.879
2023.667123,16.046
2023.669863,16.078
2023.672603,16.078
2023.675342,16.155
2023.678082,16.273
2023.680822,16.191
2023.683562,16.195
2023.686301,16.153
2023.689041,16.16
2023.691781,16.282
2023.694521,16.216
2023.69726,16.013
2023.7,15.737
2023.70274,15.795
2023.705479,15.87
2023.708219,15.821
2023.710959,15.681
2023.713699,15.606
2023.716438,15.506
2023.719178,15.427
2023.721918,15.131
2023.724658,15.081
2023.727397,14.921
2023.730137,14.969
2023.732877,15.025
2023.735616,15.02
2023.738356,14.844
2023.741096,14.86
2023.743836,14.76
2023.746575,14.604
2023.749315,14.724
2023.752055,14.553
2023.754795,14.478
2023.757534,14.488
2023.760274,14.58
2023.763014,14.624
2023.765753,14.686
2023.768493,14.767
2023.771233,14.801
2023.773973,14.773
2023.776712,14.506
2023.779452,14.323
2023.782192,14.131
2023.784932,13.885
2023.787671,13.787
2023.790411,13.801
2023.793151,13.578
2023.79589,13.409
2023.79863,13.454
2023.80137,13.338
2023.80411,13.01
2023.806849,13.197
2023.809589,13.11
2023.812329,13.12
2023.815068,13.032
2023.817808,13.045
2023.820548,13.105
2023.823288,12.991
2023.826027,12.905
2023.828767,12.545
2023.831507,12.317
2023.834247,12.461
2023.836986,12.546
2023.839726,12.537
2023.842466,12.501
2023.845205,12.502
2023.847945,12.441
2023.850685,12.318
2023.853425,11.977
2023.856164,11.708
2023.858904,11.767
2023.861644,11.704
2023.864384,11.549
2023.867123,11.716
2023.869863,11.88
2023.872603,11.784
2023.875342,11.37
2023.878082,11.155
2023.880822,11.505
2023.883562,11.765
2023.886301,11.592
2023.889041,11.358
2023.891781,11.714
2023.894521,11.642
2023.89726,11.276
2023.9,11.141
2023.90274,11.214
2023.905479,11.153
2023.908219,10.985
2023.910959,10.74
2023.913699,10.644
2023.916438,10.796
2023.919178,10.657
2023.921918,10.515
2023.924658,9.926
2023.927397,9.787
2023.930137,10.066
2023.932877,10.303
2023.935616,10.326
2023.938356,10.414
2023.941096,10.339
2023.943836,10.306
2023.946575,10.256
2023.949315,10.255
2023.952055,10.296
2023.954795,10.395
2023.957534,10.377
2023.960274,10.425
2023.963014,10.505
2023.965753,10.29
2023.968493,10.356
2023.971233,10.393
2023.973973,10.398
2023.976712,10.457
2023.979452,10.516
2023.982192,10.492
2023.984932,10.158
2023.987671,10.043
2023.990411,10.058
2023.993151,9.982
2023.99589,9.85
2023.99863,9.975
2024.001366,9.685
2024.004098,9.743
2024.006831,9.74
2024.009563,9.686
2024.012295,9.635
2024.015027,9.483
2024.01776,9.283
2024.020492,9.049
2024.023224,8.781
2024.025956,8.84
2024.028689,8.969
2024.031421,9.274
2024.034153,9.353
2024.036885,9.127
2024.039617,8.806
2024.04235,8.933
2024.045082,8.774
2024.047814,8.457
2024.050546,8.37
2024.053279,8.502
2024.056011,8.537
2024.058743,8.4
2024.061475,8.449
2024.064208,8.421
2024.06694,8.478
2024.069672,8.509
2024.072404,8.693
2024.075137,8.841
2024.077869,8.715
2024.080601,8.789
2024.083333,8.773
2024.086066,8.822
2024.088798,8.981
2024.09153,8.921
2024.094262,8.92
2024.096995,8.923
2024.099727,8.868
2024.102459,8.659
2024.105191,8.06
2024.107923,7.864
2024.110656,8.276
2024.113388,8.561
2024.11612,8.421
2024.118852,8.417
2024.121585,8.479
2024.124317,8.771
2024.127049,8.793
2024.129781,8.859
2024.132514,8.93
2024.135246,8.904
2024.137978,8.904
2024.14071,8.843
2024.143443,8.636
2024.146175,8.563
2024.148907,8.666
2024.151639,8.557
2024.154372,8.485
2024.157104,8.559
2024.159836,8.683
2024.162568,8.435
2024.165301,8.194
2024.168033,8.339
2024.170765,8.434
2024.173497,8.309
2024.17623,8.237
2024.178962,8.265
2024.181694,8.29
2024.184426,8.117
2024.187158,7.961
2024.189891,8.113
2024.192623,8.291
2024.195355,8.562
2024.198087,8.687
2024.20082,8.597
2024.203552,8.659
2024.206284,8.513
2024.209016,8.648
2024.211749,8.725
2024.214481,8.799
2024.217213,8.777
2024.219945,8.674
2024.222678,8.659
2024.22541,8.606
2024.228142,8.678
2024.230874,8.471
2024.233607,8.368
2024.236339,8.15
2024.239071,8.264
2024.241803,8.525
2024.244536,8.658
2024.247268,8.776
2024.25,8.844
2024.252732,8.878
2024.255464,8.867
2024.258197,8.635
2024.260929,8.763
2024.263661,9.129
2024.266393,9.001
2024.269126,9.021
2024.271858,9.117
2024.27459,9.119
2024.277322,9.402
2024.280055,9.531
2024.282787,9.425
2024.285519,9.3
2024.288251,9.27
2024.290984,9.333
2024.293716,9.276
2024.296448,9.327
2024.29918,9.547
2024.301913,9.708
2024.304645,9.791
2024.307377,9.848
2024.310109,9.818
2024.312842,9.824
2024.315574,9.931
