2018.392,11.73,35.26
2018.427,13.16,35.21
2018.466,12.72,35.16
2018.504,14.95,35.08
2018.562,15.42,34.98
2018.600,15.56,35.04
2018.638,14.66,35.03
2018.677,15.56,35.09
2018.734,14.74,35.07
2018.773,14.39,35.19
2018.811,14.67,35.19
2018.926,12.72,35.12
2019.025,11.52,35.18
2019.079,10.79,35.20
2019.118,10.21,35.20
2019.214,10.16,35.10
2019.252,10.42,35.10
2019.293,10.37,35.10
2019.334,11.00,35.09
2019.386,11.69,35.24
2019.425,12.79,35.20
2019.463,13.14,35.22
2019.501,14.05,35.32
2019.542,15.32,35.34
2019.616,15.25,35.26
2019.658,16.25,35.34
2019.693,15.46,35.33
2019.849,13.98,35.25
2019.926,12.42,35.23
2019.962,11.68,35.15
2020.057,10.66,35.12
2020.216, 9.76,35.11
2020.312,10.68,35.11
2020.366,11.32,35.16
2020.421,13.45,35.11
2020.459,13.13,35.09
2020.533,14.37,35.16
2020.590,15.63,35.11
2020.631,16.71,35.08
2020.672,16.10,35.11
2020.708,16.23,35.17
2020.746,15.82,35.17
2020.790,14.73,35.18
2020.844,13.44,35.23
2020.902,12.87,35.21
2020.937,12.21,35.21
2021.016,10.76,35.29
2021.145, 9.18,34.95
2021.186, 9.59,35.25
2021.222, 9.73,35.26
2021.266, 9.93,35.25
2021.304,10.61,35.19
2021.400,11.11,35.07
2021.436,12.29,34.97
2021.474,13.14,35.02
2021.518,13.93,34.94
2021.553,15.33,34.85
2021.589,14.61,34.93
2021.627,14.85,34.95
2021.671,15.70,35.00
2021.704,15.84,35.15
2021.781,15.14,35.09
2022.036,11.25,35.10
2022.071,10.98,35.19
2022.107,10.78,35.19
2022.279,10.60,35.21
2022.318,11.09,35.25
2022.362,12.12,35.26
2022.433,13.72,35.18
2022.496,14.04,35.20
2022.529,15.75,35.22
2022.570,14.88,35.18
2022.605,16.32,35.23
2022.704,16.75,35.17
2022.784,15.22,35.19
2022.912,12.92,35.21
2022.948,12.20,35.19
2023.052,11.17,35.23
2023.085,10.50,35.17
2023.167,10.43,35.37
2023.236,10.44,35.33
2023.293,10.62,35.08
2023.351,11.56,35.21
2023.397,12.88,35.31
2023.452,14.10,35.15
2023.488,14.88,35.13
2023.545,14.00,35.17
2023.605,14.61,35.20
2023.644,16.43,35.19
2023.685,16.39,35.25
2023.753,16.02,35.21
2023.816,15.03,35.27
2023.893,13.44,35.27
2024.041,11.18,35.27
2024.194,10.98,35.32
2024.298,11.25,34.99
2024.350,11.92,35.03
2024.393,13.31,35.21
2024.426,13.86,35.19
2024.464,13.49,35.17
2024.503,14.51,35.16
2024.544,15.36,35.14
2024.585,16.54,35.13
2024.833,15.00,35.17
2024.959,12.70,35.26
