Station Description:,38a Oceanographic Mooring
2009.656,
2009.658,
2009.661,
2009.664,
2009.667,
2009.667,
2009.669,
2009.672,
2009.675,
2009.678,
2009.681,
2009.683,
2009.686,
2009.689,
2009.692,
2009.694,
2009.697,
2009.700,
2009.703,
2009.706,
2009.708,
2009.711,
2009.714,
2009.717,
2009.719,14.550
2009.722,14.488
2009.725,14.450
2009.728,14.450
2009.731,14.400
2009.733,14.400
2009.736,14.475
2009.739,14.413
2009.742,14.400
2009.744,14.438
2009.747,14.450
2009.750,14.400
2009.753,14.375
2009.756,14.375
2009.758,14.300
2009.761,14.325
2009.764,14.300
2009.767,14.213
2009.769,14.225
2009.772,14.113
2009.775,14.125
2009.778,14.113
2009.781,14.163
2009.783,14.150
2009.786,14.163
2009.789,14.125
2009.792,14.100
2009.794,14.100
2009.797,14.100
2009.800,14.025
2009.803,13.988
2009.806,14.000
2009.808,13.938
2009.811,13.875
2009.814,13.888
2009.817,13.900
2009.819,13.913
2009.822,13.888
2009.825,13.875
2009.828,13.800
2009.831,13.800
2009.833,13.843
2009.833,13.838
2009.836,13.725
2009.839,13.700
2009.842,13.625
2009.844,13.550
2009.847,13.525
2009.850,13.425
2009.853,13.338
2009.856,13.300
2009.858,13.300
2009.861,13.225
2009.864,13.213
2009.867,13.213
2009.869,12.988
2009.872,12.975
2009.875,13.100
2009.878,13.063
2009.881,12.863
2009.883,13.000
2009.886,12.963
2009.889,12.913
2009.892,12.950
2009.894,12.688
2009.897,12.688
2009.900,12.725
2009.903,12.638
2009.906,12.663
2009.908,12.713
2009.911,12.550
2009.914,12.463
2009.917,12.413
2009.919,12.413
2009.922,12.375
2009.925,12.300
2009.928,12.238
2009.931,12.200
2009.933,12.175
2009.936,12.125
2009.939,12.075
2009.942,12.025
2009.944,12.000
2009.947,11.913
2009.950,11.838
2009.953,11.738
2009.956,11.713
2009.958,11.550
2009.961,11.600
2009.964,11.438
2009.967,11.363
2009.969,11.213
2009.972,11.150
2009.975,11.063
2009.978,10.475
2009.981,10.325
2009.983,10.463
2009.986,10.125
2009.989,10.388
2009.992,10.438
2009.994,10.538
2009.997,10.363
2010.000,10.150
2010.000,9.713
2010.003,9.613
2010.006,9.725
2010.008,9.660
2010.011,9.650
2010.014,9.563
2010.017,9.575
2010.019,9.463
2010.022,9.563
2010.025,9.575
2010.028,9.263
2010.031,9.213
2010.033,9.138
2010.036,8.988
2010.039,8.988
2010.042,8.875
2010.044,8.750
2010.047,8.613
2010.050,8.550
2010.053,8.563
2010.056,8.600
2010.058,8.525
2010.061,8.613
2010.064,8.538
2010.067,8.375
2010.069,8.100
2010.072,7.813
2010.075,7.600
2010.078,7.663
2010.081,7.750
2010.083,7.863
2010.083,8.025
2010.086,8.188
2010.089,8.288
2010.092,8.275
2010.094,8.263
2010.097,8.338
2010.100,8.188
2010.103,8.050
2010.106,8.000
2010.108,8.025
2010.111,7.913
2010.114,7.988
2010.117,7.963
2010.119,7.950
2010.122,7.938
2010.125,7.875
2010.128,7.800
2010.131,7.725
2010.133,7.663
2010.136,7.675
2010.139,7.625
2010.142,7.600
2010.144,7.600
2010.147,7.563
2010.150,7.475
2010.153,7.413
2010.156,7.463
2010.158,7.450
2010.167,7.375
2010.169,7.400
2010.172,7.300
2010.175,7.275
2010.178,7.375
2010.181,7.425
2010.183,7.400
2010.186,7.350
2010.189,7.450
2010.192,7.513
2010.194,7.550
2010.197,7.588
2010.200,7.600
2010.203,7.600
2010.206,7.600
2010.208,7.538
2010.211,7.550
2010.214,7.600
2010.217,7.575
2010.219,7.600
2010.222,7.613
2010.225,7.600
2010.228,7.600
2010.231,7.600
2010.233,7.663
2010.236,7.700
2010.239,7.813
2010.242,7.813
2010.244,7.725
2010.247,7.663
2010.250,7.613
2010.250,7.600
2010.253,7.600
2010.256,7.638
2010.258,7.600
2010.261,7.600
2010.264,7.600
2010.267,7.875
2010.269,7.850
2010.272,8.200
2010.275,8.338
2010.278,8.750
2010.281,9.013
2010.283,8.925
2010.286,8.525
2010.289,8.538
2010.292,8.863
2010.294,8.938
2010.297,9.313
2010.300,9.400
2010.303,9.088
2010.306,9.050
2010.308,9.388
2010.311,9.238
2010.314,9.200
2010.317,9.213
2010.319,9.363
2010.322,9.475
2010.325,9.613
2010.328,10.075
2010.331,10.150
2010.333,10.350
2010.336,10.138
2010.339,9.840
2010.342,9.663
2010.344,9.513
2010.347,9.750
2010.350,9.625
2010.353,9.750
2010.356,9.750
2010.358,9.475
2010.361,9.575
2010.364,9.750
2010.367,9.713
2010.369,9.688
2010.372,9.738
2010.375,9.788
2010.378,9.775
2010.381,9.988
2010.383,10.013
2010.386,9.975
2010.389,10.025
2010.392,9.850
2010.394,9.975
2010.397,9.888
2010.400,9.988
2010.403,11.050
2010.406,11.163
2010.408,10.925
2010.411,11.475
2010.414,11.150
2010.417,10.863
2010.417,11.013
2010.419,11.075
2010.422,10.888
2010.425,10.563
2010.428,10.625
2010.431,11.650
2010.433,12.700
2010.436,13.138
2010.439,12.975
2010.442,12.788
2010.444,13.050
2010.447,13.163
2010.450,13.325
2010.453,13.175
2010.456,13.575
2010.458,14.425
2010.461,14.725
2010.464,14.950
2010.467,14.525
2010.469,14.600
2010.472,14.650
2010.475,14.588
2010.478,14.438
2010.481,14.313
2010.483,14.400
2010.486,14.625
2010.489,14.588
2010.492,14.713
2010.494,14.950
2010.497,15.100
2010.500,14.700
2010.503,14.375
2010.506,14.413
2010.508,14.063
2010.511,13.513
2010.514,13.488
2010.517,13.163
2010.519,13.288
2010.522,13.450
2010.525,13.500
2010.528,13.013
2010.531,13.600
2010.533,13.725
2010.536,13.913
2010.539,14.425
2010.542,14.200
2010.544,14.163
2010.547,14.025
2010.550,14.013
2010.553,14.463
2010.556,14.788
2010.558,14.888
2010.561,15.100
2010.564,15.150
2010.567,15.220
2010.569,15.488
2010.572,15.700
2010.575,15.625
2010.578,15.463
2010.581,15.488
2010.583,15.463
2010.583,15.438
2010.586,14.938
2010.589,14.738
2010.592,14.825
2010.594,14.613
2010.597,14.425
2010.600,14.550
2010.603,14.788
2010.606,15.138
2010.608,14.938
2010.611,14.725
2010.614,14.475
2010.617,14.513
2010.619,14.325
2010.622,14.500
2010.625,14.763
2010.628,14.738
2010.631,14.880
2010.633,14.513
2010.636,14.613
2010.639,14.825
2010.642,14.850
2010.644,14.925
2010.647,14.475
2010.650,14.675
2010.653,14.700
2010.656,14.913
2010.658,14.713
2010.661,14.513
2010.664,14.600
2010.667,14.813
2010.667,14.838
2010.669,15.213
2010.672,15.263
2010.675,15.100
2010.678,14.925
2010.681,14.675
2010.683,14.550
2010.686,14.663
2010.689,14.713
2010.692,14.863
2010.694,14.963
2010.697,14.788
2010.700,14.725
2010.703,14.563
2010.706,14.338
2010.708,14.263
2010.711,14.338
2010.714,14.288
2010.717,14.338
2010.719,14.438
2010.722,14.450
2010.725,14.413
2010.728,14.413
2010.731,14.325
2010.733,14.238
2010.736,14.220
2010.739,14.113
2010.742,14.125
2010.744,14.200
2010.747,14.238
2010.750,14.188
2010.753,14.113
2010.756,14.163
2010.758,14.113
2010.761,14.075
2010.764,14.100
2010.767,14.100
2010.769,14.113
2010.772,14.100
2010.775,14.088
2010.778,14.075
2010.781,14.038
2010.783,13.963
2010.786,13.938
2010.789,13.863
2010.792,13.763
2010.794,13.763
2010.797,13.750
2010.800,13.713
2010.803,13.700
2010.806,13.575
2010.808,13.513
2010.811,13.488
2010.814,13.425
2010.817,13.325
2010.819,13.325
2010.822,13.300
2010.825,13.238
2010.828,13.238
2010.831,13.200
2010.833,13.200
2010.833,13.200
2010.839,13.040
2010.842,13.113
2010.844,13.025
2010.847,12.988
2010.850,12.913
2010.853,12.863
2010.856,12.838
2010.858,12.788
2010.861,12.750
2010.864,12.575
2010.867,12.513
2010.869,12.475
2010.872,12.463
2010.875,12.400
2010.878,12.375
2010.881,12.463
2010.883,12.500
2010.886,12.513
2010.889,12.438
2010.892,12.388
2010.894,12.488
2010.897,12.513
2010.900,12.425
2010.903,12.350
2010.906,12.300
2010.908,12.450
2010.911,12.425
2010.914,12.263
2010.917,12.075
2010.919,11.900
2010.922,11.813
2010.925,11.713
2010.928,11.700
2010.931,11.538
2010.933,11.463
2010.936,11.357
2010.939,11.300
2010.942,11.263
2010.944,11.200
2010.947,11.163
2010.950,11.075
2010.953,11.013
2010.956,10.863
2010.958,10.750
2010.961,10.900
2010.964,10.650
2010.967,10.388
2010.969,10.325
2010.972,10.300
2010.975,10.263
2010.978,10.138
2010.981,10.125
2010.983,9.963
2010.986,9.900
2010.989,9.938
2010.992,9.925
2010.994,9.850
2010.997,9.888
2011.000,9.913
2011.000,9.875
2011.003,9.875
2011.006,9.817
2011.008,9.763
2011.011,9.700
2011.014,9.600
2011.017,9.500
2011.019,9.450
2011.022,9.413
2011.025,9.363
2011.028,9.300
2011.031,9.275
2011.033,9.263
2011.036,9.200
2011.039,9.163
2011.042,9.238
2011.044,8.988
2011.047,8.738
2011.050,8.850
2011.053,8.975
2011.056,8.938
2011.058,8.838
2011.061,8.800
2011.064,8.750
2011.067,8.675
2011.069,8.613
2011.072,8.625
2011.075,8.638
2011.078,8.538
2011.081,8.500
2011.083,8.425
2011.083,8.400
2011.086,8.400
2011.089,8.400
2011.092,8.475
2011.094,8.463
2011.097,8.475
2011.100,8.500
2011.103,8.500
2011.106,8.488
2011.108,8.525
2011.111,8.500
2011.114,8.463
2011.117,8.457
2011.119,8.450
2011.122,8.325
2011.125,8.313
2011.128,8.400
2011.131,8.338
2011.133,8.250
2011.136,8.100
2011.139,8.088
2011.142,8.050
2011.144,8.013
2011.147,7.738
2011.150,7.600
2011.153,7.500
2011.156,7.588
2011.158,7.775
2011.167,7.838
2011.169,7.913
2011.172,7.775
2011.175,7.750
2011.178,7.838
2011.181,7.713
2011.183,7.613
2011.186,7.600
2011.189,7.600
2011.192,7.613
2011.194,7.600
2011.197,7.600
2011.200,7.600
2011.203,7.600
2011.206,7.600
2011.208,7.713
2011.211,7.613
2011.214,7.688
2011.217,7.700
2011.219,7.725
2011.222,7.813
2011.225,7.940
2011.228,8.375
2011.231,8.513
2011.233,8.288
2011.236,8.163
2011.239,8.375
2011.242,8.313
2011.244,8.300
2011.247,8.300
2011.250,8.125
2011.250,8.125
2011.253,8.250
2011.256,8.363
2011.258,8.400
2011.261,8.400
2011.264,8.400
2011.267,8.638
2011.269,9.063
2011.272,9.238
2011.275,9.713
2011.278,9.413
2011.281,9.263
2011.283,9.125
2011.286,9.425
2011.289,9.600
2011.292,9.838
2011.294,10.225
2011.297,10.238
2011.300,10.488
2011.303,10.588
2011.306,10.750
2011.308,11.138
2011.311,11.100
2011.314,11.050
2011.317,10.763
2011.319,10.338
2011.322,9.850
2011.325,10.300
2011.328,10.088
2011.331,9.663
2011.333,9.188
2011.336,8.900
2011.339,9.038
2011.342,9.538
2011.344,9.438
2011.347,9.863
2011.350,10.413
2011.353,10.700
2011.356,10.688
2011.358,10.713
2011.361,10.763
2011.364,10.900
2011.367,11.175
2011.369,11.100
2011.372,11.000
2011.375,11.100
2011.378,11.357
2011.381,11.100
2011.383,10.925
2011.386,10.875
2011.389,10.863
2011.392,10.788
2011.394,10.688
2011.397,10.238
2011.400,10.075
2011.403,10.188
2011.406,10.025
2011.408,10.200
2011.411,10.188
2011.414,10.175
2011.417,10.513
2011.417,10.600
2011.419,10.613
2011.422,10.738
2011.425,10.863
2011.428,11.425
2011.431,11.188
2011.433,11.275
2011.436,11.425
2011.439,11.438
2011.442,11.488
2011.444,11.463
2011.447,11.575
2011.450,11.738
2011.453,11.875
2011.456,12.113
2011.458,12.275
2011.461,12.263
2011.464,12.125
2011.467,12.250
2011.469,12.325
2011.472,12.350
2011.475,12.288
2011.478,12.513
2011.481,12.700
2011.483,12.775
2011.486,12.663
2011.489,12.788
2011.492,12.688
2011.494,12.575
2011.497,12.488
2011.500,12.350
2011.503,12.650
2011.506,12.825
2011.508,13.000
2011.511,13.638
2011.514,13.925
2011.517,14.000
2011.519,13.938
2011.522,13.875
2011.525,13.638
2011.528,13.550
2011.531,13.600
2011.533,14.088
2011.536,14.375
2011.539,14.163
2011.542,14.425
2011.544,14.675
2011.547,14.250
2011.550,14.113
2011.553,14.163
2011.556,14.100
2011.558,14.113
2011.561,14.500
2011.564,14.663
2011.567,14.838
2011.569,15.150
2011.572,15.738
2011.575,15.425
2011.578,15.038
2011.581,15.325
2011.583,14.763
2011.583,14.713
2011.586,15.275
2011.589,15.200
2011.592,15.200
2011.594,15.050
2011.597,15.013
2011.600,14.913
2011.603,15.238
2011.606,15.463
2011.608,15.175
2011.611,14.938
2011.614,14.763
2011.617,14.125
2011.619,14.900
2011.622,15.000
2011.625,14.938
2011.628,15.325
2011.631,15.388
2011.633,15.180
2011.636,14.475
2011.639,14.713
2011.642,15.000
2011.644,14.838
2011.647,15.300
2011.650,14.938
2011.653,15.075
2011.656,14.963
2011.658,15.088
2011.661,14.800
2011.664,14.763
2011.667,14.975
2011.667,14.775
2011.669,14.763
2011.672,14.700
2011.675,14.550
2011.678,14.350
2011.681,14.288
2011.683,13.925
2011.686,14.013
2011.689,14.088
2011.692,14.125
2011.694,14.000
2011.697,14.000
2011.700,13.938
2011.703,13.788
2011.706,13.925
2011.708,13.963
2011.711,13.950
2011.714,13.900
2011.717,13.900
2011.719,13.788
2011.722,13.725
2011.725,13.688
2011.728,13.663
2011.731,13.775
2011.733,13.763
2011.736,13.880
2011.739,13.975
2011.742,14.050
2011.744,14.063
2011.747,14.038
2011.750,14.088
2011.753,14.138
2011.756,14.100
2011.758,13.975
2011.761,13.988
2011.764,13.888
2011.767,13.813
2011.769,13.850
2011.772,13.813
2011.775,13.838
2011.778,13.863
2011.781,13.888
2011.783,13.913
2011.786,13.988
2011.789,13.863
2011.792,13.800
2011.794,13.700
2011.797,13.600
2011.800,13.600
2011.803,13.600
2011.806,13.588
2011.808,13.538
2011.811,13.438
2011.814,13.463
2011.817,13.438
2011.819,13.360
2011.822,13.363
2011.825,13.325
2011.828,13.300
2011.831,13.288
2011.833,13.300
2011.833,13.300
2011.836,13.313
2011.839,13.325
2011.842,13.313
2011.844,13.300
2011.847,13.275
2011.850,13.275
2011.853,13.263
2011.856,13.300
2011.858,13.300
2011.861,13.288
2011.864,13.238
2011.867,13.250
2011.869,13.300
2011.872,13.250
2011.875,13.188
2011.878,13.238
2011.881,13.338
2011.883,13.250
2011.886,13.325
2011.889,13.213
2011.892,13.225
2011.894,13.263
2011.897,13.150
2011.900,13.000
2011.903,12.863
2011.906,12.738
2011.908,12.525
2011.911,12.513
2011.914,12.500
2011.917,12.438
2011.919,12.238
2011.922,12.188
2011.925,12.200
2011.928,12.113
2011.931,12.063
2011.933,11.850
2011.936,11.638
2011.939,11.588
2011.942,11.575
2011.944,11.400
2011.947,11.463
2011.950,11.263
2011.953,10.813
2011.956,10.963
2011.958,10.913
2011.961,10.888
2011.964,10.713
2011.967,10.725
2011.969,10.650
2011.972,10.713
2011.975,10.800
2011.978,10.500
2011.981,10.400
2011.983,10.350
2011.986,10.288
2011.989,10.225
2011.992,10.238
2011.994,10.013
2011.997,9.913
2012.000,10.013
2012.000,9.913
2012.003,9.963
2012.006,9.788
2012.008,9.763
2012.011,9.775
2012.014,9.520
2012.017,9.600
2012.019,9.663
2012.022,9.588
2012.025,9.525
2012.028,9.550
2012.031,9.538
2012.033,9.450
2012.036,9.413
2012.039,9.375
2012.042,9.388
2012.044,9.400
2012.047,9.400
2012.050,9.338
2012.053,9.263
2012.056,9.200
2012.058,9.200
2012.061,9.225
2012.064,9.188
2012.067,9.188
2012.069,9.075
2012.072,9.038
2012.075,8.988
2012.078,8.900
2012.081,8.888
2012.083,8.963
2012.083,8.875
2012.086,8.838
2012.089,8.800
2012.092,8.763
2012.094,8.588
2012.097,8.700
2012.100,8.600
2012.103,8.575
2012.106,8.600
2012.108,8.588
2012.111,8.500
2012.114,8.450
2012.117,8.413
2012.119,8.400
2012.122,8.438
2012.125,8.425
2012.128,8.433
2012.150,8.300
2012.153,8.375
2012.156,8.300
2012.158,8.150
2012.161,8.200
2012.167,8.213
2012.169,8.213
2012.172,8.488
2012.175,8.438
2012.178,8.188
2012.181,8.200
2012.183,8.238
2012.186,8.050
2012.189,8.100
2012.192,8.313
2012.194,8.250
2012.197,8.250
2012.200,8.363
2012.203,8.313
2012.206,8.325
2012.208,8.313
2012.211,8.300
2012.214,8.313
2012.217,8.263
2012.219,8.325
2012.222,8.325
2012.225,8.300
2012.228,8.425
2012.231,8.450
2012.233,8.713
2012.236,9.000
2012.239,9.488
2012.242,9.713
2012.244,9.663
2012.247,9.300
2012.250,9.160
2012.250,9.325
2012.253,9.200
2012.256,8.950
2012.258,8.413
2012.261,8.463
2012.264,8.438
2012.267,8.550
2012.269,8.563
2012.272,8.538
2012.275,8.463
2012.278,8.538
2012.281,8.738
2012.283,8.813
2012.286,8.613
2012.289,8.713
2012.292,8.713
2012.294,8.513
2012.297,8.563
2012.300,8.613
2012.303,8.763
2012.306,8.788
2012.308,8.888
2012.311,8.913
2012.314,9.200
2012.317,8.888
2012.319,8.675
2012.322,8.950
2012.325,8.950
2012.328,8.900
2012.331,8.975
2012.333,9.000
2012.336,9.113
2012.339,9.263
2012.342,9.363
2012.344,9.263
2012.347,9.513
2012.350,9.225
2012.353,9.438
2012.356,9.538
2012.358,9.475
2012.361,9.400
2012.364,9.638
2012.367,9.613
2012.369,9.513
2012.372,9.338
2012.375,9.420
2012.378,9.450
2012.381,9.463
2012.383,9.525
2012.386,9.938
2012.389,10.850
2012.392,10.763
2012.394,11.025
2012.397,11.875
2012.400,12.125
2012.403,11.925
2012.406,11.938
2012.408,12.325
2012.411,12.500
2012.414,12.800
2012.417,13.113
2012.417,13.700
2012.419,13.688
2012.422,12.275
2012.425,11.975
2012.428,12.075
2012.431,12.240
2012.433,12.400
2012.436,12.100
2012.439,11.950
2012.442,11.875
2012.444,12.088
2012.447,12.175
2012.450,12.113
2012.453,12.475
2012.456,12.238
2012.458,12.413
2012.461,12.500
2012.464,12.650
2012.467,13.013
2012.469,13.463
2012.472,13.200
2012.475,13.000
2012.478,12.550
2012.481,12.763
2012.483,13.100
2012.486,13.000
2012.489,13.188
2012.492,12.925
2012.494,13.163
2012.497,13.488
2012.500,13.588
2012.503,13.800
2012.506,13.988
2012.508,14.250
2012.511,14.763
2012.514,14.675
2012.517,14.238
2012.519,14.088
2012.522,14.113
2012.525,14.113
2012.528,13.750
2012.531,14.013
2012.533,14.338
2012.536,14.200
2012.539,14.175
2012.542,14.238
2012.544,14.088
2012.547,14.163
2012.550,13.813
2012.553,13.775
2012.556,13.875
2012.558,13.700
2012.561,13.375
2012.564,13.525
2012.567,14.013
2012.569,14.475
2012.572,14.425
2012.575,14.250
2012.578,14.160
2012.581,14.250
2012.583,14.063
2012.583,13.600
2012.586,13.825
2012.589,14.275
2012.592,14.538
2012.594,15.025
2012.597,14.788
2012.600,14.875
2012.603,15.213
2012.606,15.913
2012.608,16.213
2012.611,15.675
2012.614,15.425
2012.617,15.275
2012.619,15.400
2012.622,15.363
2012.625,14.713
2012.628,14.763
2012.631,14.813
2012.633,14.963
2012.636,15.238
2012.639,15.388
2012.642,15.438
2012.644,15.613
2012.647,15.663
2012.650,15.550
2012.653,15.713
2012.656,15.400
2012.658,15.388
2012.661,15.413
2012.664,15.300
2012.667,15.188
2012.667,15.163
2012.669,15.263
2012.672,15.200
2012.675,15.000
2012.678,15.188
2012.681,15.288
2012.683,15.275
2012.686,15.238
2012.689,14.950
2012.692,14.888
2012.694,14.763
2012.697,14.613
2012.700,14.550
2012.703,14.388
2012.706,14.075
2012.708,14.100
2012.711,14.100
2012.714,14.000
2012.717,14.000
2012.719,14.025
2012.722,14.000
2012.725,14.025
2012.728,14.000
2012.731,13.950
2012.733,13.763
2012.736,13.750
2012.739,13.820
2012.742,13.788
2012.744,13.875
2012.747,13.763
2012.750,13.600
2012.753,13.600
2012.756,13.588
2012.758,13.588
2012.761,13.600
2012.764,13.575
2012.767,13.600
2012.769,13.663
2012.772,13.713
2012.775,13.688
2012.778,13.600
2012.781,13.538
2012.783,13.650
2012.786,13.650
2012.789,13.688
2012.792,13.600
2012.794,13.375
2012.797,13.563
2012.800,13.425
2012.803,13.400
2012.806,13.313
2012.808,13.300
2012.811,13.350
2012.814,13.338
2012.817,13.400
2012.819,13.363
2012.822,13.143
2012.825,13.325
2012.828,13.238
2012.831,13.163
2012.833,13.100
2012.833,12.950
2012.836,12.975
2012.839,12.863
2012.842,12.838
2012.844,12.850
2012.847,12.838
2012.850,12.750
2012.853,12.588
2012.856,12.175
2012.858,11.863
2012.861,11.713
2012.864,11.575
2012.867,11.700
2012.869,11.775
2012.872,11.788
2012.875,11.750
2012.878,11.575
2012.881,11.488
2012.883,11.938
2012.886,12.038
2012.889,11.913
2012.892,11.963
2012.894,11.938
2012.897,11.925
2012.900,11.900
2012.903,11.900
2012.906,11.888
2012.908,11.863
2012.911,11.800
2012.914,11.725
2012.917,11.613
2012.919,11.525
2012.922,11.413
2012.925,11.188
2012.928,11.057
2012.931,10.975
2012.933,10.963
2012.936,11.025
2012.939,10.875
2012.942,10.725
2012.944,10.588
2012.947,10.488
2012.950,10.338
2012.953,10.388
2012.956,10.463
2012.958,10.363
2012.961,10.250
2012.964,10.125
2012.967,10.088
2012.969,10.275
2012.972,10.200
2012.975,10.088
2012.978,9.775
2012.981,9.738
2012.983,9.638
2012.986,9.750
2012.989,9.575
2012.992,9.588
2012.994,9.600
2012.997,9.113
2013.000,9.000
2013.000,8.800
2013.003,8.738
2013.006,8.900
2013.008,8.838
2013.011,8.813
2013.014,8.988
2013.017,9.038
2013.019,9.113
2013.022,8.825
2013.025,8.638
2013.028,9.125
2013.031,9.363
2013.033,9.400
2013.036,9.363
2013.039,9.250
2013.042,9.188
2013.044,9.175
2013.047,9.138
2013.050,8.975
2013.053,9.000
2013.056,8.850
2013.058,8.875
2013.061,8.725
2013.064,8.713
2013.067,8.750
2013.069,8.688
2013.072,8.688
2013.075,8.550
2013.078,8.600
2013.081,8.538
2013.083,8.625
2013.083,8.638
2013.086,8.213
2013.089,8.088
2013.092,8.000
2013.094,7.675
2013.097,7.713
2013.100,7.650
2013.103,7.750
2013.106,7.750
2013.108,7.663
2013.111,7.625
2013.114,7.575
2013.117,7.600
2013.119,7.600
2013.122,7.613
2013.125,7.613
2013.128,7.600
2013.131,7.600
2013.133,7.400
2013.136,7.388
2013.139,7.388
2013.142,7.413
2013.144,7.400
2013.147,7.413
2013.150,7.463
2013.153,7.500
2013.156,7.363
2013.158,7.463
2013.167,7.438
2013.169,7.300
2013.172,7.313
2013.175,7.325
2013.178,7.400
2013.181,7.413
2013.183,7.500
2013.186,7.563
2013.189,7.588
2013.192,7.525
2013.194,7.300
2013.197,7.238
2013.200,7.275
2013.203,7.288
2013.206,7.225
2013.208,7.050
2013.211,6.988
2013.214,6.950
2013.217,7.075
2013.219,7.000
2013.222,7.013
2013.225,7.163
2013.228,7.013
2013.231,6.850
2013.233,6.713
2013.236,6.363
2013.239,6.225
2013.242,6.275
2013.244,6.250
2013.247,6.300
2013.250,6.288
2013.250,6.325
2013.253,6.325
2013.256,6.300
2013.258,6.413
2013.261,6.325
2013.264,6.488
2013.267,6.163
2013.269,6.225
2013.272,6.238
2013.275,6.138
2013.278,6.063
2013.281,6.250
2013.283,6.263
2013.286,6.338
2013.289,6.525
2013.292,6.525
2013.294,6.525
2013.297,6.850
2013.300,7.188
2013.303,7.175
2013.306,7.275
2013.308,7.200
2013.311,7.288
2013.314,7.450
2013.317,7.563
2013.319,7.475
2013.322,7.738
2013.325,7.750
2013.328,7.738
2013.331,8.100
2013.333,8.225
2013.336,8.225
2013.339,8.313
2013.342,8.425
2013.344,8.450
2013.347,8.650
2013.350,9.188
2013.353,8.938
2013.356,8.513
2013.358,8.525
2013.361,8.638
2013.364,8.638
2013.367,8.650
2013.369,8.700
2013.372,8.600
2013.375,8.750
2013.378,9.138
2013.381,9.225
2013.383,9.800
2013.386,9.600
2013.389,9.675
2013.392,9.750
2013.394,9.375
2013.397,9.150
2013.400,9.288
2013.403,9.500
2013.406,9.213
2013.408,9.675
2013.411,9.550
2013.414,9.800
2013.417,10.200
2013.417,10.388
2013.419,10.725
2013.422,11.675
2013.425,11.738
2013.428,11.975
2013.431,12.300
2013.433,12.850
2013.436,13.138
2013.439,13.750
2013.442,13.825
2013.444,13.150
2013.447,13.050
2013.450,13.100
2013.453,12.888
2013.456,12.100
2013.458,12.238
2013.461,12.513
2013.464,13.213
2013.467,13.388
2013.469,13.313
2013.472,13.863
2013.475,12.575
2013.478,12.375
2013.481,12.350
2013.483,12.713
2013.486,13.050
2013.489,13.113
2013.492,12.838
2013.494,12.513
2013.497,12.463
2013.500,12.738
2013.503,12.138
2013.506,11.838
2013.508,11.875
2013.511,12.425
2013.514,13.313
2013.517,13.125
2013.519,14.338
2013.522,15.150
2013.525,15.088
2013.528,15.338
2013.531,16.213
2013.533,16.300
2013.536,16.163
2013.539,16.563
2013.542,16.575
2013.544,16.925
2013.547,17.800
2013.550,16.513
2013.553,16.800
2013.556,17.200
2013.558,16.713
2013.561,17.075
2013.564,17.475
2013.567,17.575
2013.569,17.638
2013.572,18.000
2013.575,18.025
2013.578,17.850
2013.581,17.638
2013.583,17.375
2013.583,16.850
2013.586,16.063
2013.589,15.163
2013.592,15.325
2013.594,15.613
2013.597,15.538
2013.600,16.050
2013.603,16.200
2013.606,15.775
2013.608,15.750
2013.611,15.600
2013.614,15.500
2013.617,15.400
2013.619,15.550
2013.622,15.225
2013.625,14.500
2013.628,14.638
2013.631,14.075
2013.633,14.375
2013.636,14.540
2013.639,14.338
2013.642,14.825
2013.644,14.475
2013.647,14.700
2013.650,15.038
2013.653,15.663
2013.656,15.275
2013.658,14.800
2013.661,14.925
2013.664,15.188
2013.667,14.700
2013.667,14.475
2013.669,14.450
2013.672,14.425
2013.675,14.275
2013.678,14.588
2013.681,14.138
2013.683,14.163
2013.686,14.200
2013.689,13.850
2013.692,13.675
2013.694,13.738
2013.697,13.838
2013.700,13.988
2013.703,14.025
2013.706,13.813
2013.708,13.425
2013.711,13.300
2013.714,13.313
2013.717,13.325
2013.719,13.338
2013.722,13.438
2013.725,13.650
2013.728,13.663
2013.731,13.788
2013.733,13.925
2013.736,13.663
2013.739,13.750
2013.742,13.650
2013.744,13.550
2013.747,13.580
2013.750,13.600
2013.753,13.600
2013.756,13.600
2013.758,13.663
2013.761,13.675
2013.764,13.625
2013.767,13.650
2013.769,13.613
2013.772,13.600
2013.775,13.400
2013.778,13.313
2013.781,13.238
2013.783,13.175
2013.786,13.138
2013.789,13.200
2013.792,13.100
2013.794,13.125
2013.797,13.125
2013.800,13.175
2013.803,13.163
2013.806,13.175
2013.808,13.200
2013.811,13.175
2013.814,13.125
2013.817,13.125
2013.819,13.100
2013.822,13.100
2013.825,12.963
2013.828,12.900
2013.831,12.900
2013.833,12.850
2013.833,12.813
2013.836,12.788
2013.839,12.663
2013.842,12.600
2013.844,12.575
2013.847,12.525
2013.850,12.500
2013.853,12.450
2013.856,12.388
2013.858,12.300
2013.861,12.413
2013.864,12.375
2013.867,12.350
2013.869,12.263
2013.872,12.100
2013.875,12.075
2013.878,11.963
2013.881,11.988
2013.883,11.963
2013.886,11.838
2013.889,11.713
2013.892,11.700
2013.894,11.700
2013.897,11.700
2013.900,11.675
2013.903,11.675
2013.906,11.600
2013.908,11.550
2013.911,11.513
2013.914,11.400
2013.917,11.388
2013.919,11.380
2013.922,11.275
2013.925,11.275
2013.928,11.175
2013.931,11.063
2013.933,11.063
2013.936,11.025
2013.939,10.975
2013.942,10.900
2013.944,10.900
2013.947,10.925
